technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
Average,-1.0,2.0360696517412933,85,63.43283582089553,116,86.56716417910447,124,92.53731343283582,131,97.76119402985076,0.04067360406919027,0.03591240527664089,,
