Entity,Score
thefuck/shells/bash.py::21,0.0
thefuck/shells/bash.py::22,0.0
thefuck/shells/bash.py::23,0.0
thefuck/shells/bash.py::33,0.0
thefuck/shells/generic.py::15,0.0
thefuck/shells/generic.py::16,0.0
thefuck/utils.py::213,0.0
thefuck/utils.py::32,0.0
