technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
Average,-1.0,65.29291044776119,71,52.98507462686567,96,71.64179104477611,103,76.86567164179104,114,85.07462686567165,0.06512044651636892,0.013006330013549632,,
