project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,java_exam_score,output_length,cumulative_distance,cumulative_distance2,sv_comp_overall_score
tqdm,8,Statement,DStar,0,0,0,0.0,17.729987859725952,2.5,1,0.002206531332744925,0.002206531332744925,373,2.5,1.030348557692308,-3.030348557692308
tqdm,9,Statement,DStar,1,1,1,4.761904761904762,6.175822496414185,3.4,1,0.006343283582089552,0.006343283582089552,168,4.4032786885245905,2.0318926974664677,-3.00327868852459
youtube-dl,1,Statement,DStar,0,0,1,0.2695417789757413,75.37886786460876,4.333333333333334,1,3.989847372992417e-05,3.989847372992417e-05,2711,4.333333333333334,1.0021438984649687,-3.0021438984649684
youtube-dl,2,Statement,DStar,0,0,1,1.6842105263157894,69.2180483341217,14.9,1,0.00014151525800416,0.00014151525800416,1866,0,0,-4.2049146135464746
youtube-dl,6,Statement,DStar,0,1,1,33.33333333333333,35.18240404129028,1.5,1,2.3032275895955532e-05,2.3032275895955532e-05,1308,1.5,1.0001966955153423,-3.000196695515342
youtube-dl,7,Statement,DStar,0,1,1,4.3478260869565215,91.02659153938293,5.333333333333333,1,8.495003875845518e-05,8.495003875845518e-05,1310,5.333333333333333,1.0021831735889244,-3.002183173588924
youtube-dl,13,Statement,DStar,0,1,1,9.090909090909092,61.20927572250366,8.5,1,7.402827008996612e-05,7.402827008996612e-05,2697,11.00062656641604,2.001597744360902,-3.000814536340852
youtube-dl,15,Statement,DStar,0,0,0,0.0,53.85087466239929,54201.5,0,0.5111950504107367,-1,2373,1.0057172557172558,1.0057172557172558,-3.005717255717256
youtube-dl,17,Statement,DStar,1,0,1,3.8461538461538463,82.45962834358215,2.0,1,1.9669744981756312e-05,1.9669744981756312e-05,2170,2.0,1.0003138075313809,-3.0003138075313807
youtube-dl,18,Statement,DStar,0,0,1,0.21052631578947367,96.41504907608032,11.0,1,0.0001088634654210047,0.0001088634654210047,1338,0,0,-3.008281573498965
youtube-dl,20,Statement,DStar,0,0,1,3.571428571428571,67.46742272377014,34885.33333333333,0,0.3476469982494078,-1,2154,8.010460251046025,2.0064069037656904,-3.0048378661087867
youtube-dl,21,Statement,DStar,0,1,1,88.88888888888889,57.83148527145386,2.0,1,2.0809272611875853e-05,2.0809272611875853e-05,1834,2.0,1.0002744990392531,-3.000274499039253
youtube-dl,24,Statement,DStar,0,1,1,0.1520912547528517,115.31560850143433,52.25,1,0.0005855522682445759,0.0005855522682445759,1759,0,0,-6.295912816421266
