technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
Tarantula,28.22675697576432,2380.6714285714284,4,9.523809523809524,18,42.857142857142854,26,61.904761904761905,32,76.19047619047619,0.043811868901879415,0.005648677113810365,39.225871631460954,-0.308397150229085
Ochiai,28.22675697576432,2380.584126984127,4,9.523809523809524,18,42.857142857142854,26,61.904761904761905,32,76.19047619047619,0.04377732116303602,0.00561049277087819,37.3119236350622,-0.11453737034446032
DStar,28.22675697576432,2380.584126984127,4,9.523809523809524,18,42.857142857142854,26,61.904761904761905,32,76.19047619047619,0.04377732116303602,0.00561049277087819,37.3119236350622,-0.11453737034446032
Metallaxis,3355.2042249497913,2952.1130952380954,4,9.523809523809524,13,30.952380952380953,15,35.714285714285715,19,45.23809523809524,0.16772199921567343,0.0031892887239549244,68.08168639499408,-1.8219958105587104
Muse,3355.2042249497913,2956.041666666667,4,9.523809523809524,15,35.714285714285715,18,42.857142857142854,20,47.61904761904761,0.16776788299494644,0.003266373473133597,57.97726830126595,-2.1296836081066295
PS,527.0651230244409,8848.6012987013,1,2.380952380952381,2,4.761904761904762,2,4.761904761904762,2,4.761904761904762,0.2923754768331045,0.0002078437110832702,0.953293555115282,-8.643247022442248
ST,2.0813972552617392,9316.406854256855,0,0.0,4,9.523809523809524,4,9.523809523809524,6,14.285714285714285,0.26197660894690006,0.00837604832542256,0.6037269670427828,-7.935741361143254
SBFL,28.22675697576432,2380.6132275132277,4.0,9.523809523809524,18.0,42.857142857142854,26.0,61.904761904761905,32.0,76.19047619047619,0.04378883707598382,0.005623220885188914,37.94990630052845,-0.17915729697266855
MBFL,3355.2042249497913,2954.077380952381,4.0,9.523809523809524,14.0,33.333333333333336,16.5,39.285714285714285,19.5,46.42857142857143,0.16774494110530994,0.003227831098544261,63.029477348130015,-1.97583970933267
