project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
thefuck,25,Statement,Tarantula,0,0,0,0.0,8.246513366699219,1.0,1,0.00055005500550055,0.00055005500550055,0.0,8
thefuck,26,Statement,Tarantula,0,0,1,57.89473684210527,2.047957181930542,2.0,1,0.0010964912280701754,0.0010964912280701754,0.18461538461538463,1.953846153846154
thefuck,28,Statement,Tarantula,0,0,1,16.666666666666664,9.628909349441528,1.2,1,0.0006670372429127293,0.0006670372429127293,0.003582089552238806,5.997014925373134
thefuck,29,Statement,Tarantula,0,0,0,0.0,2.5247983932495117,2.3333333333333335,1,0.001298460396957893,0.001298460396957893,0.16475095785440613,3.655172413793103
tqdm,3,Statement,Tarantula,0,0,0,0.0,109.47254824638367,1306.5,0,0.6320754716981132,-1,20.184546136534134,-2.6106526631657916
tqdm,4,Statement,Tarantula,1,0,0,0.0,36.23267221450806,1.0,1,0.0004938271604938272,0.0004938271604938272,0.0,8
tqdm,5,Statement,Tarantula,1,1,1,1.240694789081886,80.39165186882019,8.333333333333334,1,0.004313319530710835,0.004313319530710835,4.433387270765912,-2.078883495145631
tqdm,6,Statement,Tarantula,1,0,0,0.0,42.12509560585022,1.0,1,0.0005307855626326964,0.0005307855626326964,0.0,8
tqdm,7,Statement,Tarantula,1,0,0,0.0,0.7109723091125488,933.0,0,0.5112328767123288,-1,0,-2.3220873786407767
tqdm,8,Statement,Tarantula,0,0,0,0.0,17.729987859725952,2.5,1,0.002206531332744925,0.002206531332744925,0.1517427884615385,0.4696514423076925
tqdm,9,Statement,Tarantula,1,1,1,4.761904761904762,6.175822496414185,3.4,1,0.006343283582089552,0.006343283582089552,0.19785394932935918,0.6077496274217591
youtube-dl,1,Statement,Tarantula,0,0,1,0.2695417789757413,75.37886786460876,4.333333333333334,1,3.989847372992417e-05,3.989847372992417e-05,0.03716090672612413,-0.33547723179830213
youtube-dl,2,Statement,Tarantula,0,0,1,1.6842105263157894,69.2180483341217,14.9,1,0.00014151525800416,0.00014151525800416,0,-2.7251848838167434
youtube-dl,6,Statement,Tarantula,0,1,1,33.33333333333333,35.18240404129028,1.5,1,2.3032275895955532e-05,2.3032275895955532e-05,0.0005900865460267506,2.999803304484658
youtube-dl,7,Statement,Tarantula,0,1,1,4.3478260869565215,91.02659153938293,5.333333333333333,1,8.495003875845518e-05,8.495003875845518e-05,0.05821796237131699,-0.6688498402555907
youtube-dl,13,Statement,Tarantula,0,1,1,9.090909090909092,61.20927572250366,8.5,1,7.402827008996612e-05,7.402827008996612e-05,0.03477443609022557,-2.000814536340852
youtube-dl,15,Statement,Tarantula,0,0,0,0.0,53.85087466239929,54201.5,0,0.5111950504107367,-1,0.02027027027027027,-2.003378378378378
youtube-dl,17,Statement,Tarantula,1,0,1,3.8461538461538463,82.45962834358215,2.0,1,1.9669744981756312e-05,1.9669744981756312e-05,0.0012552301255230125,1.9996861924686193
youtube-dl,18,Statement,Tarantula,0,0,1,0.21052631578947367,96.41504907608032,11.0,1,0.0001088634654210047,0.0001088634654210047,0,-1.5320910973084887
youtube-dl,20,Statement,Tarantula,0,0,1,3.571428571428571,67.46742272377014,34885.33333333333,0,0.3476469982494078,-1,0.09610355648535567,-2.0048378661087867
youtube-dl,21,Statement,Tarantula,0,1,1,88.88888888888889,57.83148527145386,2.0,1,2.0809272611875853e-05,2.0809272611875853e-05,0.0010979961570134504,1.9997255009607464
youtube-dl,24,Statement,Tarantula,0,1,1,0.1520912547528517,115.31560850143433,52.25,1,0.0005855522682445759,0.0005855522682445759,0,-6.119442228185972
youtube-dl,25,Statement,Tarantula,0,0,1,3.4482758620689653,38.36088013648987,7.666666666666667,1,9.095690619970183e-05,9.095690619970183e-05,0.13463677340045657,-1.0931042556927941
youtube-dl,31,Statement,Tarantula,0,1,1,58.139534883720934,7.539561986923218,3.2,1,7.957427761476103e-05,7.957427761476103e-05,0.010561056105610561,0.6655665566556661
youtube-dl,34,Statement,Tarantula,0,1,0,0.0,3.6900370121002197,9314.25,0,0.25537383818166864,-1,0.49279579480921765,-2.0070399399258463
youtube-dl,41,Statement,Tarantula,0,0,0,0.0,6.069176435470581,8.666666666666668,1,0.00042268175315385623,0.00042268175315385623,0.7327659574468085,-1.2093944353518822
youtube-dl,43,Statement,Tarantula,0,0,0,0.0,10.410496473312378,2.5,1,0.00014643861293345828,0.00014643861293345828,0.00686184812442818,0.49862763037511426
httpie,2,Statement,Ochiai,0,1,1,1.6194331983805668,10.510277509689331,72.33333333333333,1,0.02637977145635789,0.02637977145635789,5,-7
httpie,3,Statement,Ochiai,1,0,1,0.47393364928909953,15.367119312286377,121.0,1,0.044600073719130114,0.044600073719130114,0,-7.0
httpie,4,Statement,Ochiai,0,1,1,0.2785515320334262,2.3080801963806152,269.5,1,0.10498636540708998,0.10498636540708998,0,-7.551687160423219
httpie,5,Statement,Ochiai,0,1,1,27.173913043478258,8.386019468307495,4.0,1,0.006633499170812604,0.006633499170812604,0.49833887043189373,5
thefuck,2,Statement,Ochiai,0,0,0,0.0,3.6633265018463135,8.5,1,0.00195717246143219,0.00195717246143219,16.599406528189917,-3.1824925816023737
thefuck,3,Statement,Ochiai,0,0,0,0,4.067361831665039,1.6666666666666665,1,0.0003878675044604763,0.0003878675044604763,0.013020833333333332,2.99609375
thefuck,4,Statement,Ochiai,1,0,1,37.5,27.40939736366272,4.0,1,0.0009675858732462506,0.0009675858732462506,22.579351032448372,-1.4112094395280237
thefuck,6,Statement,Ochiai,1,0,1,4.545454545454546,1.3505890369415283,2.0,1,0.0004889975550122249,0.0004889975550122249,13.388888888888888,-2.013888888888889
