project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,java_exam_score,output_length,cumulative_distance,cumulative_distance2,sv_comp_overall_score
fastapi,5,Statement,PS,0,0,0,0.0,205.59823203086853,2208.5,0,0.5009072352007258,-1,7,20.0,5.0,-7.0
fastapi,6,Statement,PS,0,1,1,1.8518518518518516,457.0858738422394,1.0,1,0.00022716946842344388,0.00022716946842344388,2,1.0,1.0,-3.0
fastapi,7,Statement,PS,1,0,0,0.0,60.436787843704224,1432.0,0,0.33341094295692664,-1,0,10,10,-10
fastapi,9,Statement,PS,0,1,0,0.0,4017.0252335071564,632.6666666666666,0,0.16671058410188844,-1,0,10,10,-10
fastapi,10,Statement,PS,0,0,0,0.0,113.7317590713501,1261.3333333333333,0,0.33342144682350866,-1,0,10,10,-10
fastapi,11,Statement,PS,1,0,0,0.0,143.00503993034363,1254.0,0,0.33342196224408405,-1,0,10,10,-10
fastapi,12,Statement,PS,0,0,0,0.0,35.077723026275635,714.8,0,0.2005049088359046,-1,2,11.055172413793104,6.055172413793104,-3.0551724137931036
fastapi,14,Statement,PS,0,0,0,0.0,1623.813777923584,661.5,0,0.2500945179584121,-1,0,10,10,-10
fastapi,16,Statement,PS,1,1,1,66.66666666666666,13.46517539024353,211.5,0,0.0833661805281829,-1,0,10,10,-10
sanic,1,Statement,PS,0,0,0,0.0,440.5520324707031,6643.0,0,0.5000376364320662,-1,0,10,10,-10
sanic,3,Statement,PS,0,1,1,5.88235294117647,196.67888522148132,3401.5,0,0.2500183755972069,-1,0,10,10,-10
sanic,4,Statement,PS,0,1,1,0.2004008016032064,459.0560920238495,4568.333333333333,0,0.33335765713173765,-1,0,10,10,-10
tornado,1,Statement,PS,0,0,1,0.11689070718877849,2285.3014409542084,4415.25,0,0.2500141562853907,-1,0,10,10,-10
tornado,5,Statement,PS,0,1,1,27.397260273972602,15.831645965576172,6028.333333333333,0,0.33335176583351767,-1,0,10,10,-10
tornado,6,Statement,PS,0,0,0,0.0,229.30976128578186,3010.6666666666665,0,0.16667589363154883,-1,0,10,10,-10
tornado,8,Statement,PS,0,0,0,0.0,3249.28294301033,5827.666666666667,0,0.33369598411971296,-1,9,214.11057304277642,37.736884584342214,-3.36319612590799
fastapi,1,Statement,ST,0,1,1,16.129032258064516,0.4048163890838623,39.14912280701754,0,0.008773895743392546,-1,0,10,10,-10
fastapi,2,Statement,ST,0,0,0,0.0,0.47297072410583496,2227.5,0,0.5001122586439156,-1,0,10,10,-10
fastapi,3,Statement,ST,1,1,1,5.172413793103448,4.4210333824157715,5.125,1,0.001157930411206507,0.001157930411206507,98,5.125,1.0072970195272355,-3.0072970195272353
fastapi,4,Statement,ST,0,0,0,0.0,0.42542433738708496,2207.0,0,0.5001133016088829,-1,0,10,10,-10
fastapi,5,Statement,ST,0,0,0,0.0,0.43041467666625977,2205.0,0,0.5001134044000908,-1,0,10,10,-10
fastapi,6,Statement,ST,0,1,1,1.8518518518518516,0.4800584316253662,1100.75,0,0.2500567923671059,-1,0,10,10,-10
fastapi,7,Statement,ST,1,0,0,0.0,1.9613683223724365,3.0,1,0.0006984866123399302,0.0006984866123399302,12,3.0,1.0869565217391304,-3.0869565217391304
fastapi,9,Statement,ST,0,1,0,0.0,0.43376779556274414,632.6666666666666,0,0.16671058410188844,-1,0,10,10,-10
fastapi,10,Statement,ST,0,0,0,0.0,0.5058250427246094,1261.3333333333333,0,0.33342144682350866,-1,0,10,10,-10
fastapi,11,Statement,ST,1,0,0,0.0,1.3891072273254395,1435.3333333333333,0,0.38163608969245766,-1,272,0,0,-12.0
fastapi,12,Statement,ST,0,0,0,0.0,0.475421667098999,713.2,0,0.20005610098176718,-1,0,10,10,-10
fastapi,14,Statement,ST,0,0,0,0.0,0.4679243564605713,661.5,0,0.2500945179584121,-1,0,10,10,-10
fastapi,16,Statement,ST,1,1,1,66.66666666666666,0.38358402252197266,6.0,1,0.002364998029168309,0.002364998029168309,71,6.0,1.2444285968978426,-3.2444285968978424
sanic,1,Statement,ST,0,0,0,0.0,0.2945084571838379,6643.0,0,0.5000376364320662,-1,0,10,10,-10
sanic,3,Statement,ST,0,1,1,5.88235294117647,0.21820521354675293,3401.5,0,0.2500183755972069,-1,0,10,10,-10
sanic,4,Statement,ST,0,1,1,0.2004008016032064,0.5681576728820801,4568.333333333333,0,0.33335765713173765,-1,0,10,10,-10
tornado,1,Statement,ST,0,0,1,0.11689070718877849,0.5934534072875977,4415.25,0,0.2500141562853907,-1,0,10,10,-10
tornado,5,Statement,ST,0,1,1,27.397260273972602,0.6924958229064941,6028.333333333333,0,0.33335176583351767,-1,0,10,10,-10
tornado,6,Statement,ST,0,0,0,0.0,0.7355942726135254,3010.6666666666665,0,0.16667589363154883,-1,0,10,10,-10
tornado,8,Statement,ST,0,0,0,0.0,0.7850687503814697,5821.666666666667,0,0.33335242021682704,-1,0,10,10,-10
