project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
httpie,4,Statement,Muse,0,1,696.679612159729,2.0,0.0007791195948578107,10.0,-2.0
httpie,5,Statement,Muse,0,1,609.3335168361664,1.0,0.001658374792703151,0.0,8
keras,1,Statement,Muse,0,0,20474.759580373764,11.5,0.00030005740228565466,10.657924020519275,-2.3131537947918988
keras,3,Statement,Muse,1,0,55411.42900657654,5655.0,0.14767326474121273,487.01269341239686,-10.854776243861762
keras,5,Statement,Muse,0,0,108732.53878593445,18736.5,0.5007617062219372,241.15777886497062,-6.384686888454011
keras,6,Statement,Muse,0,0,26618.655654668808,18792.5,0.506932642766583,382.20913913821283,-6.011551155115511
keras,7,Statement,Muse,0,0,26873.766787290573,18845.0,0.5093518568571274,540.2624425847858,-11.82295350154156
keras,10,Statement,Muse,1,1,1428.1467032432556,3.0,8.088215470060122e-05,0.06311881188118812,0.48948019801980225
keras,14,Statement,Muse,1,0,1781.590609550476,3.5,9.764807633289625e-05,83.33333333333334,-8.666666666666668
keras,17,Statement,Muse,0,0,2160.1674296855927,8.0,0.00022588660492432798,100.89999999999999,1
keras,18,Statement,Muse,1,0,2745.791868209839,5070.142857142857,0.1432972374976784,98.91003241162767,-3.7983642256659573
keras,20,Statement,Muse,1,1,124819.54414367676,1421.16,0.04013669227293267,2.8223187742968214,-2.1881545849531214
keras,26,Statement,Muse,1,0,6982.627624511719,19555.5,0.5008708347206926,10.972165256623267,-2.1994939137567866
keras,31,Statement,Muse,1,0,3046.171303510666,12878.333333333334,0.33392971356462514,29.71472852856254,-2.54026779142841
keras,33,Statement,Muse,1,1,136.22279143333435,1.3333333333333333,3.4772025905159296e-05,0.0027624309392265192,4.663904235727441
keras,35,Statement,Muse,1,1,3499.2164299488068,51.0,0.0013572493080689803,3.7449910345365254,-1.9690808450923831
keras,38,Statement,Muse,1,0,162475.837921381,255.0,0.006977889667250438,481.9824313699736,-10.743670568577123
keras,40,Statement,Muse,0,0,13953.761546850204,21.333333333333332,0.0006029771999246278,359.8045606330909,-8.224440784959516
keras,41,Statement,Muse,0,1,2113.677156686783,4.0,0.00011548344256142276,0.07192807192807193,-0.5786213786213785
keras,43,Statement,Muse,0,0,693.9736642837524,11490.0,0.3334203882649952,0.8152173913043479,-2.0815217391304346
pandas,2,Statement,Muse,1,1,45242.27771639824,132.0,0.0010276772159289967,403.93721690194604,-9.287387038375904
pandas,12,Statement,Muse,1,0,57601.012444257736,118.5,0.0009277745155607751,501.0782551489784,-11.068140848625495
pandas,23,Statement,Muse,1,0,17276.90990948677,42696.666666666664,0.33539930296436526,220.9750778816199,-6.030114226375908
pandas,43,Statement,Muse,0,1,61607.92873764038,4.0,3.167238089205261e-05,10.036240090600225,5
pandas,54,Statement,Muse,0,1,1070.6514387130737,41928.666666666664,0.333351884389816,0.03076923076923077,-2.005128205128205
pandas,56,Statement,Muse,0,0,123492.80399799347,42204.0,0.33556758819740956,474.87599866881226,-7
pandas,68,Statement,Muse,1,0,2871.5640914440155,41881.666666666664,0.33381953632706846,394.92401671846534,-2.129782445611403
pandas,72,Statement,Muse,1,1,11336.808922052383,108.0,0.0008615119534783546,491.9197937667843,-12.0
pandas,74,Statement,Muse,0,1,13110.050924539566,43.5,0.00034715848782551097,473.8777175496882,-10.49967943113598
pandas,77,Statement,Muse,1,0,110.27465343475342,41773.666666666664,0.3333945207957562,400.17857142857144,-9.275974025974026
pandas,81,Statement,Muse,1,1,50137.30511569977,16.333333333333336,0.00013070849338454974,357.9738408521303,-8.091948621553886
pandas,84,Statement,Muse,1,0,15465.597380638123,41798.333333333336,0.3347347908491498,535.9776094276093,-2.0685185185185184
pandas,116,Statement,Muse,1,0,53511.98317742348,62548.0,0.5011778657393311,546.4636136868934,-12
pandas,137,Statement,Muse,1,1,105794.2286362648,371.5,0.0029667310855919886,550,-12
pandas,141,Statement,Muse,1,0,7658.712118864059,72.0,0.0005767613249489326,420.87961859356375,-10.056257449344457
pandas,143,Statement,Muse,1,1,55284.04243397713,227.0,0.0018192892750092168,542.7600834807859,-12.0
pandas,146,Statement,Muse,1,1,727.0326640605927,8.0,6.418536734088046e-05,87.74108658743634,1
pandas,168,Statement,Muse,1,1,35796.7813680172,41971.0,0.33387160925940657,529.0431079090873,-12.0
sanic,1,Statement,Muse,0,0,20964.621230602264,6649.5,0.5005269100489274,18.894297635605007,-2.343532684283727
sanic,3,Statement,Muse,0,1,6982.3578724861145,17.5,0.0012862918044836457,156.60762942779294,-4.5532937970828655
sanic,4,Statement,Muse,0,1,7370.0145852565765,88.0,0.00642148277875073,255.20154061624652,-6.582885154061625
spacy,1,Statement,Muse,0,0,6.714038133621216,35348.666666666664,0.3333364766529932,0,-10
spacy,2,Statement,Muse,0,0,20776.617928266525,35384.0,0.33414231077954576,310.8217892530485,-7.651305259146336
spacy,3,Statement,Muse,0,0,68.90127515792847,35648.333333333336,0.33334891839660874,0.013321492007104795,-2.0044404973357013
