project_name,bug_number,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
keras,35,3499.2164299488068,53.5,0.001423781136895891,3.5836614173228343,-2.0651574803149604
keras,38,162475.837921381,6.0,0.00016418563922942207,10.629526462395544,-2.6736304549675025
keras,40,13953.761546850204,1.0,2.826455624646693e-05,0.0,8
keras,41,2113.677156686783,2.0,5.774172128071138e-05,0.03076923076923077,1.3230769230769233
keras,43,693.9736642837524,11490.0,0.3334203882649952,0.8369565217391304,-2.108695652173913
pandas,2,45242.27771639824,6.5,5.0605317451049084e-05,122.03337667967057,-2.0056350238404854
pandas,12,57601.012444257736,28.5,0.00022313564298297124,519.4444444444445,-11.444444444444445
pandas,23,17276.90990948677,42696.666666666664,0.33539930296436526,180.8914849428868,-4.887405429461504
pandas,43,61607.92873764038,188.0,0.0014886019019264725,550.0,-12.0
pandas,54,1070.6514387130737,41928.666666666664,0.333351884389816,0.03076923076923077,-2.005128205128205
pandas,56,123492.80399799347,42204.0,0.33556758819740956,543.125,-11.875
pandas,68,2871.5640914440155,41881.666666666664,0.33381953632706846,302.1810260257372,-7.494200473195222
pandas,72,11336.808922052383,5.0,3.988481266103493e-05,117.85781565373401,-8.428616281677506
pandas,74,13110.050924539566,14.5,0.00011571949594183699,505.05639097744364,-10.7515664160401
pandas,77,110.27465343475342,41773.666666666664,0.3333945207957562,460.1071428571429,-6.007142857142857
pandas,81,50137.30511569977,12.0,9.603072983354673e-05,495.0,-11
pandas,84,15465.597380638123,41798.333333333336,0.3347347908491498,385.6648148148148,-3.037037037037037
pandas,116,53511.98317742348,62548.0,0.5011778657393311,550.0,-12.0
pandas,137,105794.2286362648,49.5,0.0003952979508393094,467.5,-11.5
pandas,141,7658.712118864059,32.5,0.00026034365362278205,550.0,-12.0
pandas,143,55284.04243397713,28.0,0.00022440572555179766,550.0,-12.0
pandas,146,727.0326640605927,2.5,2.0057927294025143e-05,0.03565365025466893,1.994057724957555
pandas,168,35796.7813680172,41971.0,0.33387160925940657,202.81516936671576,-6.094992636229749
sanic,1,20964.621230602264,6649.5,0.5005269100489274,20.37179614544009,-2.2312239221140473
sanic,3,6982.3578724861145,25.5,0.0018743109151047408,176.74182561307902,-2.0088555858310624
sanic,4,7370.0145852565765,107.0,0.007807939287799183,275.0,-7
spacy,1,6.714038133621216,35348.666666666664,0.3333364766529932,0,-10
spacy,2,20776.617928266525,35384.0,0.33414231077954576,72.30243902439024,-6.667886178861789
spacy,3,68.90127515792847,35648.333333333336,0.33334891839660874,0.015985790408525755,-2.0017761989342806
spacy,4,142.55076122283936,1.0,9.9589690475242e-06,0.0,8
spacy,5,4129.721351623535,49905.0,0.5001453182469608,118.15521474710081,-4.004633651896901
spacy,6,4397.023817062378,17.0,0.00017076159672137735,188.2317957644329,-5.119365983595749
thefuck,2,76.0313172340393,2174.5,0.5006907667510937,0.9554896142433235,-2.0148367952522257
thefuck,3,5.9149253368377686,1432.6666666666667,0.3334109068342255,0,-10
thefuck,4,43.132866621017456,1.6666666666666665,0.000403160780519271,15.0,-2.0
thefuck,6,72.23761439323425,1.0,0.00024449877750611245,0.0,8
thefuck,7,49.34972405433655,1324.0,0.3351050366995697,550.0,-12.0
thefuck,8,21.025841236114502,1272.0,0.333945917563665,45.2625,-7.0875
thefuck,13,70.38905692100525,449.3333333333333,0.17052498418722328,520.1304347826087,-2.0434782608695654
thefuck,14,9.169326305389404,1.0,0.00039261876717707107,0.0,8
thefuck,15,68.23840570449829,1.0,0.0003957261574990107,0.0,8
thefuck,17,533.4819567203522,7.0,0.0028583095140873828,122.43197278911565,-2.1224489795918364
thefuck,19,49.26408100128174,1125.5,0.5015597147950089,210.0,-12
thefuck,20,43.491228342056274,1.5,0.0006723442402510085,15.0,-2.0
thefuck,25,9.846987962722778,910.0,0.5005500550055005,10,-12
thefuck,26,36.84566569328308,1.5,0.0008223684210526315,0.11538461538461539,2.9615384615384617
thefuck,28,66.50066685676575,1.0,0.0005558643690939411,0.0,8
thefuck,29,10.509875774383545,600.0,0.333889816360601,5,-7
tornado,1,58152.868394851685,465.5,0.026359003397508494,260.7119565217391,-6.047463768115942
tornado,5,5809.100916862488,2.0,0.00011059500110595002,0.02403924775143091,1.991986917416189
tornado,6,4062.3834235668182,3020.6666666666665,0.16722951152447912,50.49194677871148,-2.0841503267973858
tornado,8,44027.79805994034,6249.0,0.35782180485570314,260.409200968523,-6.027280064568201
tqdm,4,3216.189615726471,1031.5,0.5093827160493827,14.22532517214996,-2.37796480489671
tqdm,5,18537.036682605743,19.0,0.009834368530020704,14.51388888888889,-2.085760517799353
tqdm,6,1287.7019319534302,950.0,0.5042462845010616,69.79504870129871,-2.0016233766233764
tqdm,7,170.25834918022156,921.0,0.5046575342465753,18.009708737864077,-2.327449249779347
tqdm,8,4396.899015665054,588.5,0.5194174757281553,4.790865384615384,-2.0440705128205128
tqdm,9,1288.7601749897003,1.3333333333333333,0.0024875621890547263,0.001092896174863388,4.665573770491803
youtube-dl,1,17249.597576856613,2.333333333333333,2.1483793546882238e-05,0.0055312580396192435,1.3314895806534603
youtube-dl,2,14802.59272313118,13.333333333333334,0.00012663557763235793,116.00218886804251,-3.5963101938711697
youtube-dl,6,1099.8362061977386,1.5,2.3032275895955532e-05,0.0005900865460267506,2.999803304484658
youtube-dl,7,1283.75954246521,3.5,5.5748462935236215e-05,0.010649627263045792,-0.3343982960596381
youtube-dl,13,2989.8553450107574,4.0,3.483683298351347e-05,0.0057644110275689225,-0.6671679197994984
youtube-dl,15,3771.366233110428,53021.0,0.5000613039828726,0.2503898128898129,-2.005977130977131
youtube-dl,17,3072.5277514457703,2.5,2.458718122719539e-05,0.001176778242677824,0.4996077405857742
youtube-dl,18,30649.701279878616,7.0,6.927675072245754e-05,22.4804794860757,-2.033643498129077
youtube-dl,20,3039.9116656780243,33454.666666666664,0.3333898040466248,1.2651673640167365,-2.0047071129707112
youtube-dl,21,2411.5949206352234,1.3333333333333333,1.3872848407917234e-05,0.00018299935950224174,4.666483667307165
youtube-dl,24,23554.804122686386,22.0,0.0002465483234714004,229.25991574188245,-6.168362104397863
youtube-dl,25,2646.812632083893,5.5,6.525169357804695e-05,0.04124275595621378,-1.0019639407598198
youtube-dl,31,593.8516111373901,2.666666666666667,6.631189801230087e-05,0.005657708628005658,0.8561999057048566
youtube-dl,34,668.0723912715912,9125.25,0.2501919227922024,0.337705918242831,-2.0090756558877363
youtube-dl,41,254.2592499256134,6837.666666666667,0.3334796462478866,0.1636661211129296,-2.01582105837425
youtube-dl,43,184.79787278175354,8537.5,0.5000878631677601,0.0054894784995425435,-2.001829826166514
