project_name,bug_number,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
pandas,2,1341.9947276115417,52.0,0.0004048425396083927,210.16507730096808,-7
pandas,12,2552.903843164444,95.0,0.0007437854766099041,503.1914893617021,-11.148936170212766
pandas,23,49.26249623298645,16.5,0.00012961406430428668,295.22429906542055,-3.4365821094793056
pandas,43,85.88211822509766,923.75,0.007314340462258399,543.452380952381,-11.880952380952381
pandas,54,25445.52511405945,5839.333333333333,0.04642534392333643,382.4337772386456,-2.0017094017094017
pandas,56,1699.1994307041168,188.0,0.0014948039660011609,537.7777777777778,-11.777777777777779
pandas,68,23.321685075759888,42839.666666666664,0.34145531449097466,233.65939457837436,-6.248352628697715
pandas,72,15.268394708633423,3.25,2.5925128229672706e-05,35.000470957613814,-5.33341182626897
pandas,74,134.1193699836731,96.5,0.0007701331971301565,550.0,-12.0
pandas,77,0.4080839157104492,14.0,0.00011173362703315296,387.24489795918373,-8.670445956160243
pandas,81,23140.768271684647,87.5,0.000700224071702945,505.0,-7.0
pandas,84,42.223748207092285,2.6666666666666665,2.1355543098155415e-05,10.096064814814815,1.9807870370370368
pandas,116,2121.0391430854797,183.5,0.0014703290011378023,547.4016070557066,-12.0
pandas,137,3366.506372451782,205.5,0.0016410854322722844,390.7827674333698,-2.782767433369843
pandas,141,46.401092290878296,92.5,0.0007409780910802259,550.0,-12.0
pandas,143,2166.20321059227,50.5,0.0004047317550130636,550.0,-12.0
pandas,146,48.27202129364014,2.5,2.0057927294025143e-05,0.024193548387096774,0.49193548387096797
pandas,168,6296.336213111877,6.5,5.170630816959669e-05,175.00441826215024,-2.004418262150221
sanic,1,293.60652709007263,4.5,0.0003387278885961611,2.309631432545202,-0.9809631432545203
sanic,3,284.4683532714844,17.5,0.0012862918044836457,76.43960036330607,-4.609673024523161
sanic,4,47.88449215888977,18.5,0.0013499708114419148,272.22222222222223,-7.0
spacy,1,3.3847854137420654,1.0,9.429958979678439e-06,0.0,8.0
spacy,2,275.0050346851349,9.0,8.49898484347703e-05,167.6582496413199,-7.0
spacy,3,6.040996313095093,3.0,2.8053113895642416e-05,0.018354055654233273,0.330373001776199
spacy,4,4.43233323097229,13.0,0.0001294665976178146,7.6689063083240026,-2.049645390070922
spacy,5,38.57931137084961,1.0,1.002194806626512e-05,0.0,8
spacy,6,34.51030898094177,18.666666666666664,0.00018750292973327706,221.75583256127348,-7.0
thefuck,2,3.6633265018463135,8.5,0.00195717246143219,16.31454005934718,-3.1824925816023737
thefuck,3,4.067361831665039,1.6666666666666665,0.0003878675044604763,0.01171875,2.99609375
thefuck,4,27.40939736366272,4.0,0.0009675858732462506,14.112094395280232,-1.4112094395280237
thefuck,6,1.3505890369415283,2.0,0.0004889975550122249,10.041666666666666,-2.013888888888889
thefuck,7,0.6760425567626953,3.5,0.000885851683118198,65.0,-4.0
thefuck,8,0.7262434959411621,2.666666666666667,0.0007000962632361951,0.1928571428571429,0.8249999999999997
thefuck,13,1.4209578037261963,4.5,0.0017077798861480076,45.75845410628019,-2.9178743961352653
thefuck,14,7.336745738983154,1.0,0.00039261876717707107,0.0,8
thefuck,15,3.262887954711914,2.0,0.0007914523149980214,20.0,-5.333333333333334
thefuck,17,16.943659782409668,2.0,0.0008166598611678236,5.554730983302412,0.693877551020408
thefuck,19,3.976938009262085,3.5,0.0015597147950089127,83.33333333333334,-8.666666666666668
thefuck,20,0.8783576488494873,3.0,0.001344688480502017,30.0,6
thefuck,25,8.246513366699219,1.0,0.00055005500550055,0.0,8
thefuck,26,2.047957181930542,1.6666666666666665,0.0009137426900584795,0.11538461538461539,2.9615384615384617
thefuck,28,9.628909349441528,1.2,0.0006670372429127293,0.0029850746268656717,5.997014925373134
thefuck,29,2.5247983932495117,1.3333333333333333,0.0007419773696902244,0.011494252873563218,4.655172413793103
tornado,1,78.14776730537415,1.0,5.662514156285391e-05,0.0,8
tornado,5,2001.7016625404358,3.3333333333333335,0.00018432500184325002,0.12264922322158626,0.20178068501862434
tornado,6,1777.4389777183533,6841.5,0.3787576814482644,40.529275599128546,-2.085375816993464
tornado,8,45.8743679523468,294.5,0.016863261566651397,179.55347054075867,-5.264608555286522
tqdm,4,36.23267221450806,1.0,0.0004938271604938272,0.0,8
tqdm,5,80.39165186882019,8.333333333333334,0.004313319530710835,4.432038834951455,-2.078883495145631
tqdm,6,42.12509560585022,1.0,0.0005307855626326964,0.0,8
tqdm,7,0.7109723091125488,933.0,0.5112328767123288,17.714805825242713,-2.3220873786407767
tqdm,8,17.729987859725952,2.5,0.002206531332744925,0.09104567307692309,0.4696514423076925
tqdm,9,6.175822496414185,3.4,0.006343283582089552,0.14634873323397915,0.6077496274217591
youtube-dl,1,75.37886786460876,4.333333333333334,3.989847372992417e-05,0.021438984649686993,-0.33547723179830213
youtube-dl,2,69.2180483341217,14.9,0.00014151525800416,73.33111455586689,-2.7251848838167434
youtube-dl,6,35.18240404129028,1.5,2.3032275895955532e-05,0.0005900865460267506,2.999803304484658
youtube-dl,7,91.02659153938293,5.333333333333333,8.495003875845518e-05,0.03274760383386581,-0.6688498402555907
youtube-dl,13,61.20927572250366,8.5,7.402827008996612e-05,0.02850877192982456,-2.000814536340852
youtube-dl,15,53.85087466239929,54201.5,0.5111950504107367,0.27234927234927236,-2.005717255717256
youtube-dl,17,82.45962834358215,2.0,1.9669744981756312e-05,0.0009414225941422594,1.9996861924686193
youtube-dl,18,96.41504907608032,11.0,0.0001088634654210047,0.4554865424430642,-1.5320910973084887
youtube-dl,20,67.46742272377014,34885.33333333333,0.3476469982494078,0.09610355648535564,-2.0048378661087867
youtube-dl,21,57.83148527145386,2.0,2.0809272611875853e-05,0.0008234971177600878,1.9997255009607464
youtube-dl,24,115.31560850143433,52.25,0.0005855522682445759,226.56932255022846,-6.119442228185972
youtube-dl,25,38.36088013648987,7.666666666666667,9.095690619970183e-05,0.07902593221331147,-1.0931042556927941
youtube-dl,31,7.539561986923218,3.2,7.957427761476103e-05,0.006600660066006601,0.6655665566556661
youtube-dl,34,3.6900370121002197,9314.25,0.25537383818166864,0.3871966959215281,-2.0070399399258463
youtube-dl,41,6.069176435470581,8.666666666666668,0.00042268175315385623,0.4227495908346972,-1.2093944353518822
youtube-dl,43,10.410496473312378,2.5,0.00014643861293345828,0.004117108874656907,0.49862763037511426
