project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
keras,33,136.22279143333435,1.0,0.0005747126436781609
keras,35,3499.2164299488068,3.5,0.0020527859237536657
keras,38,162475.837921381,2.5,0.0014845605700712589
keras,40,13953.761546850204,1.0,0.0006060606060606061
keras,41,2113.677156686783,1.5,0.0009101941747572816
keras,43,693.9736642837524,1.0,0.0006082725060827251
pandas,2,45242.27771639824,4.0,0.0007229351165732876
pandas,12,57601.012444257736,15.0,0.002699298182472557
pandas,23,17276.90990948677,2.5,0.0004506940688660537
pandas,43,61607.92873764038,16.5,0.002972437398666907
pandas,54,1070.6514387130737,1.0,0.00018040772145047808
pandas,56,123492.80399799347,29.5,0.0053239487457137705
pandas,68,2871.5640914440155,5529,1.0
pandas,72,11336.808922052383,4.5,0.0008138903960933261
pandas,74,13110.050924539566,4.0,0.000724112961622013
pandas,77,110.27465343475342,1.5,0.0002714932126696833
pandas,81,50137.30511569977,6.0,0.0010891268832819024
pandas,84,15465.597380638123,2.5,0.0004543802253725918
pandas,116,53511.98317742348,17.0,0.003036798856734548
pandas,137,105794.2286362648,26.0,0.004637060816836098
pandas,141,7658.712118864059,11.5,0.00205798138869005
pandas,143,55284.04243397713,12.0,0.0021486123545210387
pandas,146,727.0326640605927,1.0,0.00017908309455587392
pandas,168,35796.7813680172,3.0,0.000526592943654555
sanic,1,20964.621230602264,1.5,0.0018796992481203006
sanic,3,6982.3578724861145,1.0,0.0012437810945273632
sanic,4,7370.0145852565765,32.5,0.0417201540436457
spacy,1,6.714038133621216,311.6666666666667,0.33369022127052106
spacy,2,20776.617928266525,3.5,0.0037553648068669528
spacy,3,68.90127515792847,1.0,0.0010214504596527069
spacy,4,142.55076122283936,1.0,0.0010298661174047373
spacy,5,4129.721351623535,1.5,0.0015479876160990713
spacy,6,4397.023817062378,8.0,0.008316008316008316
thefuck,2,76.0313172340393,1.0,0.0017857142857142857
thefuck,3,5.9149253368377686,277.5,0.5009025270758123
thefuck,4,43.132866621017456,2.0,0.003745318352059925
thefuck,6,72.23761439323425,1.0,0.0018867924528301887
thefuck,7,49.34972405433655,261.5,0.5067829457364341
thefuck,8,21.025841236114502,166.33333333333334,0.3380758807588076
thefuck,13,70.38905692100525,1.0,0.002840909090909091
thefuck,14,9.169326305389404,1.0,0.002932551319648094
thefuck,15,68.23840570449829,1.0,0.0029498525073746312
thefuck,17,533.4819567203522,4.0,0.012232415902140673
thefuck,19,49.26408100128174,162.0,0.50625
thefuck,20,43.491228342056274,1.5,0.004672897196261682
thefuck,25,9.846987962722778,139.0,0.5036231884057971
thefuck,26,36.84566569328308,1.0,0.0035971223021582736
thefuck,28,66.50066685676575,1.0,0.0036496350364963502
thefuck,29,10.509875774383545,138.0,0.5036496350364964
tornado,1,58152.868394851685,170.5,0.15374211000901714
tornado,5,5809.100916862488,1.5,0.0011583011583011582
tornado,6,4062.3834235668182,434.3333333333333,0.33565172591447706
tornado,8,44027.79805994034,169.0,0.13307086614173227
tqdm,4,3216.189615726471,2.0,0.020202020202020204
tqdm,5,18537.036682605743,5.0,0.053763440860215055
tqdm,6,1287.7019319534302,1.0,0.01098901098901099
tqdm,7,170.25834918022156,91,1.0
tqdm,8,4396.899015665054,1.0,0.019230769230769232
tqdm,9,1288.7601749897003,1.0,0.07142857142857142
youtube-dl,1,17249.597576856613,1.0,0.0003732736095558044
youtube-dl,2,14802.59272313118,4.0,0.0015420200462606013
youtube-dl,6,1099.8362061977386,1.0,0.0005730659025787965
youtube-dl,7,1283.75954246521,1.0,0.0005955926146515784
youtube-dl,13,2989.8553450107574,1.0,0.00035688793718772306
youtube-dl,15,3771.366233110428,2.0,0.0007651109410864575
youtube-dl,17,3072.5277514457703,1.0,0.0004008016032064128
youtube-dl,18,30649.701279878616,2.5,0.001007252215954875
youtube-dl,20,3039.9116656780243,2.0,0.0008097165991902834
youtube-dl,21,2411.5949206352234,1.0,0.0004166666666666667
youtube-dl,24,23554.804122686386,6.0,0.002652519893899204
youtube-dl,25,2646.812632083893,1.0,0.00045871559633027525
youtube-dl,31,593.8516111373901,1.0,0.0008748906386701663
youtube-dl,34,668.0723912715912,2.0,0.001869158878504673
youtube-dl,41,254.2592499256134,1.0,0.0013458950201884253
youtube-dl,43,184.79787278175354,1.0,0.0015360983102918587
