project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score
spacy,1,Function,ST,0,0,0.2066631317138672,311.6666666666667,0.33369022127052106
spacy,2,Function,ST,0,0,0.7945311069488525,466.5,0.5005364806866953
spacy,3,Function,ST,0,0,0.24547219276428223,490.0,0.5005107252298263
spacy,4,Function,ST,1,0,0.20963692665100098,1.0,0.0010298661174047373
spacy,5,Function,ST,1,0,0.41442179679870605,2.0,0.0020639834881320948
spacy,6,Function,ST,0,1,0.26052165031433105,481.5,0.5005197505197505
thefuck,2,Function,ST,0,0,0.4209434986114502,280.5,0.5008928571428571
thefuck,3,Function,ST,0,0,0.2850189208984375,277.5,0.5009025270758123
thefuck,4,Function,ST,1,0,0.8989002704620361,1.0,0.0018726591760299626
thefuck,6,Function,ST,1,0,0.5498056411743164,1.0,0.0018867924528301887
thefuck,7,Function,ST,0,0,0.3808603286743164,258.5,0.500968992248062
thefuck,8,Function,ST,0,0,0.40288686752319336,164.33333333333334,0.3340108401084011
thefuck,13,Function,ST,0,0,0.4605858325958252,117.66666666666667,0.33428030303030304
thefuck,14,Function,ST,0,1,0.4658629894256592,171.0,0.501466275659824
thefuck,15,Function,ST,0,0,0.29261040687561035,113.33333333333333,0.33431661750245817
thefuck,17,Function,ST,0,0,8.080394744873047,82.0,0.25076452599388377
thefuck,19,Function,ST,0,0,0.4408998489379883,160.5,0.5015625
thefuck,20,Function,ST,0,0,0.66213059425354,107.33333333333333,0.3343717549325026
thefuck,25,Function,ST,0,0,0.44376707077026367,138.5,0.5018115942028986
thefuck,26,Function,ST,0,0,0.38178014755249023,139.5,0.5017985611510791
thefuck,28,Function,ST,0,0,0.6995997428894043,137.5,0.5018248175182481
thefuck,29,Function,ST,0,0,0.3748607635498047,137.5,0.5018248175182481
tornado,1,Function,ST,0,0,0.5934534072875977,555.0,0.5004508566275925
tornado,5,Function,ST,0,1,0.6924958229064941,648.0,0.5003861003861004
tornado,6,Function,ST,0,0,0.7355942726135254,431.6666666666667,0.333590932509016
tornado,8,Function,ST,0,0,0.7850687503814697,635.5,0.5003937007874015
tqdm,4,Function,ST,1,0,1.6094095706939697,1.0,0.010101010101010102
tqdm,5,Function,ST,1,1,2.316253185272217,47.5,0.510752688172043
tqdm,6,Function,ST,1,0,1.8079266548156738,1.0,0.01098901098901099
tqdm,7,Function,ST,1,0,0.6752321720123291,91,1.0
tqdm,8,Function,ST,0,0,0.5377602577209473,26.5,0.5096153846153846
tqdm,9,Function,ST,1,1,0.9712021350860596,1.0,0.07142857142857142
youtube-dl,1,Function,ST,0,0,9.014769315719604,1340.0,0.5001866368047779
youtube-dl,2,Function,ST,0,0,2.4230871200561523,1297.5,0.5001927525057825
youtube-dl,6,Function,ST,0,1,1.6094958782196045,582.0,0.3335243553008596
youtube-dl,7,Function,ST,0,1,1.6091067790985107,560.0,0.33353186420488384
youtube-dl,13,Function,ST,0,1,4.4583740234375,1401.5,0.5001784439685939
youtube-dl,15,Function,ST,0,0,5.735435724258423,1307.5,0.5001912777352716
youtube-dl,17,Function,ST,1,0,2.623234510421753,1.0,0.0004008016032064128
youtube-dl,18,Function,ST,0,0,1.7355661392211914,1241.5,0.500201450443191
youtube-dl,20,Function,ST,0,0,4.878852128982544,1235.5,0.5002024291497976
youtube-dl,21,Function,ST,0,1,7.63627290725708,1200.5,0.5002083333333334
youtube-dl,24,Function,ST,0,1,6.176683664321899,1131.5,0.5002210433244916
youtube-dl,25,Function,ST,0,0,4.928215503692627,727.0,0.33348623853211007
youtube-dl,31,Function,ST,0,1,2.0314178466796875,381.3333333333333,0.3336249635462234
youtube-dl,34,Function,ST,0,1,1.961803674697876,357.0,0.3336448598130841
youtube-dl,41,Function,ST,0,0,1.329451322555542,372.0,0.5006729475100942
youtube-dl,43,Function,ST,0,0,1.7020924091339111,326.0,0.500768049155146
