project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
keras,26,Function,Tarantula,1,0,0,0.0,32.99368643760681,1.3333333333333333,1,0.000770712909441233,0.000770712909441233,,
keras,31,Function,Tarantula,1,0,0,0.0,28.89354920387268,2.0,1,0.0011494252873563218,0.0011494252873563218,,
keras,33,Function,Tarantula,1,1,1,95.45454545454545,6.845127820968628,1.0,1,0.0005747126436781609,0.0005747126436781609,,
keras,35,Function,Tarantula,1,1,1,0.2145922746781116,18.091214179992676,1.6666666666666665,1,0.0009775171065493646,0.0009775171065493646,,
keras,38,Function,Tarantula,1,0,1,0.11771630370806356,182.33350825309753,2.5,1,0.0014845605700712589,0.0014845605700712589,,
keras,40,Function,Tarantula,0,0,1,1.342281879194631,147.71782660484314,4.0,1,0.0024242424242424242,0.0024242424242424242,,
keras,41,Function,Tarantula,0,1,1,8.333333333333332,16.664397478103638,1.0,1,0.0006067961165048543,0.0006067961165048543,,
keras,43,Function,Tarantula,0,0,0,0.0,125.69938063621521,1.0,1,0.0006082725060827251,0.0006082725060827251,,
luigi,3,Function,Tarantula,1,0,1,2.4390243902439024,22.991326093673706,1.0,1,0.0005208333333333333,0.0005208333333333333,,
luigi,5,Function,Tarantula,0,0,1,3.6363636363636362,8.177030086517334,2.0,1,0.0011580775911986102,0.0011580775911986102,,
luigi,6,Function,Tarantula,1,1,0,0.0,22.192190170288086,3.25,1,0.00190951821386604,0.00190951821386604,,
luigi,12,Function,Tarantula,0,1,1,22.857142857142858,1.066664695739746,19.5,1,0.012711864406779662,0.012711864406779662,,
luigi,13,Function,Tarantula,1,0,0,0.0,24.50883936882019,1.0,1,0.0006557377049180328,0.0006557377049180328,,
luigi,22,Function,Tarantula,1,0,0,0.0,48.29774236679077,2.0,1,0.0016220600162206002,0.0016220600162206002,,
luigi,23,Function,Tarantula,1,0,0,0.0,69.48485374450684,79.25,1,0.06422204213938412,0.06422204213938412,,
luigi,26,Function,Tarantula,1,1,1,16.666666666666664,1.0492701530456543,1.5,1,0.0013054830287206266,0.0013054830287206266,,
luigi,28,Function,Tarantula,0,0,1,33.33333333333333,3.7732553482055664,1.0,1,0.0008841732979664014,0.0008841732979664014,,
luigi,29,Function,Tarantula,1,1,1,19.565217391304348,4.152209997177124,5.0,1,0.00441306266548985,0.00441306266548985,,
luigi,30,Function,Tarantula,0,1,1,1.3050570962479608,34.18578243255615,3.5,1,0.003105590062111801,0.003105590062111801,,
luigi,31,Function,Tarantula,0,0,1,0.2890173410404624,45.113813638687134,1.0,1,0.0008896797153024911,0.0008896797153024911,,
luigi,32,Function,Tarantula,1,0,0,0.0,4.5186767578125,1124,0,1.0,-1,,
pandas,2,Function,Tarantula,1,1,1,0.6765899864682002,1341.9947276115417,2.0,1,0.0003614675582866438,0.0003614675582866438,,
pandas,12,Function,Tarantula,1,0,1,0.1620745542949757,2552.903843164444,25.0,1,0.004498830304120929,0.004498830304120929,,
pandas,23,Function,Tarantula,1,0,0,0.0,49.26249623298645,22.0,1,0.003966107806021273,0.003966107806021273,,
pandas,43,Function,Tarantula,0,1,1,0.23134759976865238,85.88211822509766,17.666666666666668,1,0.003182609739986789,0.003182609739986789,,
pandas,54,Function,Tarantula,0,1,0,0.0,25445.52511405945,1.0,1,0.00018040772145047808,0.00018040772145047808,,
pandas,56,Function,Tarantula,0,0,0,0.0,1699.1994307041168,33.0,1,0.005955603681645912,0.005955603681645912,,
pandas,68,Function,Tarantula,1,0,0,0.0,23.321685075759888,5529,0,1.0,-1,,
pandas,72,Function,Tarantula,1,1,1,1.6006739679865205,15.268394708633423,3.5,1,0.0006330258636281425,0.0006330258636281425,,
pandas,74,Function,Tarantula,0,1,1,0.3546099290780142,134.1193699836731,6.0,1,0.0010861694424330196,0.0010861694424330196,,
pandas,77,Function,Tarantula,1,0,0,0.0,0.4080839157104492,3.5,1,0.0006334841628959276,0.0006334841628959276,,
pandas,81,Function,Tarantula,1,1,1,2.1505376344086025,23140.768271684647,19.0,1,0.0034489017970593576,0.0034489017970593576,,
pandas,84,Function,Tarantula,1,0,0,0.0,42.223748207092285,2.5,1,0.0004543802253725918,0.0004543802253725918,,
pandas,116,Function,Tarantula,1,0,0,0.0,2121.0391430854797,28.0,1,0.005001786352268668,0.005001786352268668,,
pandas,137,Function,Tarantula,1,1,1,0.1282051282051282,3366.506372451782,73.0,1,0.01301943998573212,0.01301943998573212,,
pandas,141,Function,Tarantula,1,0,1,6.2645011600928076,46.401092290878296,16.0,1,0.002863278453829635,0.002863278453829635,,
pandas,143,Function,Tarantula,1,1,1,0.49261083743842365,2166.20321059227,10.5,1,0.0018800358102059086,0.0018800358102059086,,
pandas,146,Function,Tarantula,1,1,1,19.047619047619047,48.27202129364014,1.0,1,0.00017908309455587392,0.00017908309455587392,,
pandas,168,Function,Tarantula,1,1,0,0.0,6296.336213111877,1.0,1,0.000175530981218185,0.000175530981218185,,
sanic,1,Function,Tarantula,0,0,0,0.0,293.60652709007263,1.5,1,0.0018796992481203006,0.0018796992481203006,,
sanic,3,Function,Tarantula,0,1,1,5.88235294117647,284.4683532714844,2.0,1,0.0024875621890547263,0.0024875621890547263,,
sanic,4,Function,Tarantula,0,1,1,0.2004008016032064,47.88449215888977,6.5,1,0.00834403080872914,0.00834403080872914,,
spacy,1,Function,Tarantula,0,0,0,0,3.3847854137420654,1.0,1,0.0010706638115631692,0.0010706638115631692,,
spacy,2,Function,Tarantula,0,0,0,0.0,275.0050346851349,4.0,1,0.004291845493562232,0.004291845493562232,,
spacy,3,Function,Tarantula,0,0,0,0.0,6.040996313095093,1.0,1,0.0010214504596527069,0.0010214504596527069,,
spacy,4,Function,Tarantula,1,0,1,46.51162790697674,4.43233323097229,1.0,1,0.0010298661174047373,0.0010298661174047373,,
spacy,5,Function,Tarantula,1,0,0,0.0,38.57931137084961,1.0,1,0.0010319917440660474,0.0010319917440660474,,
spacy,6,Function,Tarantula,0,1,1,0.8620689655172413,34.51030898094177,5.0,1,0.005197505197505198,0.005197505197505198,,
thefuck,2,Function,Tarantula,0,0,0,0.0,3.6633265018463135,3.5,1,0.00625,0.00625,,
thefuck,3,Function,Tarantula,0,0,0,0,4.067361831665039,1.0,1,0.0018050541516245488,0.0018050541516245488,,
thefuck,4,Function,Tarantula,1,0,1,37.5,27.40939736366272,2.5,1,0.0046816479400749065,0.0046816479400749065,,
thefuck,6,Function,Tarantula,1,0,1,4.545454545454546,1.3505890369415283,1.5,1,0.002830188679245283,0.002830188679245283,,
thefuck,7,Function,Tarantula,0,0,0,0.0,0.6760425567626953,2.5,1,0.0048449612403100775,0.0048449612403100775,,
thefuck,8,Function,Tarantula,0,0,0,0.0,0.7262434959411621,2.0,1,0.0040650406504065045,0.0040650406504065045,,
thefuck,13,Function,Tarantula,0,0,0,0.0,1.4209578037261963,2.5,1,0.007102272727272727,0.007102272727272727,,
thefuck,14,Function,Tarantula,0,1,1,100.0,7.336745738983154,1.0,1,0.002932551319648094,0.002932551319648094,,
thefuck,15,Function,Tarantula,0,0,1,4.3478260869565215,3.262887954711914,1.5,1,0.004424778761061947,0.004424778761061947,,
thefuck,17,Function,Tarantula,0,0,1,1.7857142857142856,16.943659782409668,2.0,1,0.0061162079510703364,0.0061162079510703364,,
thefuck,19,Function,Tarantula,0,0,0,0.0,3.976938009262085,2.0,1,0.00625,0.00625,,
thefuck,20,Function,Tarantula,0,0,1,58.333333333333336,0.8783576488494873,2.0,1,0.006230529595015576,0.006230529595015576,,
thefuck,25,Function,Tarantula,0,0,0,0.0,8.246513366699219,1.0,1,0.0036231884057971015,0.0036231884057971015,,
thefuck,26,Function,Tarantula,0,0,1,57.89473684210527,2.047957181930542,1.0,1,0.0035971223021582736,0.0035971223021582736,,
thefuck,28,Function,Tarantula,0,0,1,16.666666666666664,9.628909349441528,1.0,1,0.0036496350364963502,0.0036496350364963502,,
thefuck,29,Function,Tarantula,0,0,0,0.0,2.5247983932495117,2.0,1,0.0072992700729927005,0.0072992700729927005,,
tornado,1,Function,Tarantula,0,0,1,0.11689070718877849,78.14776730537415,1.0,1,0.0009017132551848512,0.0009017132551848512,,
tornado,5,Function,Tarantula,0,1,1,27.397260273972602,2001.7016625404358,1.5,1,0.0011583011583011582,0.0011583011583011582,,
tornado,6,Function,Tarantula,0,0,0,0.0,1777.4389777183533,913.0,0,0.705564142194745,-1,,
tornado,8,Function,Tarantula,0,0,0,0.0,45.8743679523468,5.0,1,0.003937007874015748,0.003937007874015748,,
tqdm,3,Function,Tarantula,0,0,0,0.0,109.47254824638367,105,0,1.0,-1,,
tqdm,4,Function,Tarantula,1,0,0,0.0,36.23267221450806,1.0,1,0.010101010101010102,0.010101010101010102,,
tqdm,5,Function,Tarantula,1,1,1,1.240694789081886,80.39165186882019,3.0,1,0.03225806451612903,0.03225806451612903,,
tqdm,6,Function,Tarantula,1,0,0,0.0,42.12509560585022,1.0,1,0.01098901098901099,0.01098901098901099,,
tqdm,7,Function,Tarantula,1,0,0,0.0,0.7109723091125488,91,0,1.0,-1,,
tqdm,8,Function,Tarantula,0,0,0,0.0,17.729987859725952,1.0,1,0.019230769230769232,0.019230769230769232,,
tqdm,9,Function,Tarantula,1,1,1,4.761904761904762,6.175822496414185,1.0,1,0.07142857142857142,0.07142857142857142,,
youtube-dl,1,Function,Tarantula,0,0,1,0.2695417789757413,75.37886786460876,1.0,1,0.0003732736095558044,0.0003732736095558044,,
youtube-dl,2,Function,Tarantula,0,0,1,1.6842105263157894,69.2180483341217,6.0,1,0.002313030069390902,0.002313030069390902,,
youtube-dl,6,Function,Tarantula,0,1,1,33.33333333333333,35.18240404129028,1.0,1,0.0005730659025787965,0.0005730659025787965,,
youtube-dl,7,Function,Tarantula,0,1,1,4.3478260869565215,91.02659153938293,1.0,1,0.0005955926146515784,0.0005955926146515784,,
youtube-dl,13,Function,Tarantula,0,1,1,9.090909090909092,61.20927572250366,1.0,1,0.00035688793718772306,0.00035688793718772306,,
youtube-dl,15,Function,Tarantula,0,0,0,0.0,53.85087466239929,2.0,1,0.0007651109410864575,0.0007651109410864575,,
youtube-dl,17,Function,Tarantula,1,0,1,3.8461538461538463,82.45962834358215,1.0,1,0.0004008016032064128,0.0004008016032064128,,
youtube-dl,18,Function,Tarantula,0,0,1,0.21052631578947367,96.41504907608032,1.5,1,0.0006043513295729251,0.0006043513295729251,,
youtube-dl,20,Function,Tarantula,0,0,1,3.571428571428571,67.46742272377014,2.0,1,0.0008097165991902834,0.0008097165991902834,,
youtube-dl,21,Function,Tarantula,0,1,1,88.88888888888889,57.83148527145386,1.0,1,0.0004166666666666667,0.0004166666666666667,,
youtube-dl,24,Function,Tarantula,0,1,1,0.1520912547528517,115.31560850143433,7.0,1,0.003094606542882405,0.003094606542882405,,
youtube-dl,25,Function,Tarantula,0,0,1,3.4482758620689653,38.36088013648987,1.0,1,0.00045871559633027525,0.00045871559633027525,,
youtube-dl,31,Function,Tarantula,0,1,1,58.139534883720934,7.539561986923218,1.0,1,0.0008748906386701663,0.0008748906386701663,,
youtube-dl,34,Function,Tarantula,0,1,0,0.0,3.6900370121002197,1.5,1,0.0014018691588785046,0.0014018691588785046,,
youtube-dl,41,Function,Tarantula,0,0,0,0.0,6.069176435470581,1.0,1,0.0013458950201884253,0.0013458950201884253,,
youtube-dl,43,Function,Tarantula,0,0,0,0.0,10.410496473312378,1.0,1,0.0015360983102918587,0.0015360983102918587,,
black,1,Function,Ochiai,0,0,0,0.0,132.3571379184723,4.0,1,0.009900990099009901,0.009900990099009901,,
black,3,Function,Ochiai,0,0,0,0.0,104.21208119392395,100.5,1,0.30180180180180183,0.30180180180180183,,
black,4,Function,Ochiai,0,0,0,0.0,68.4707555770874,39.5,1,0.12824675324675325,0.12824675324675325,,
black,6,Function,Ochiai,0,1,1,0.11206574523720583,58.77962040901184,11.0,1,0.03642384105960265,0.03642384105960265,,
black,7,Function,Ochiai,0,1,1,0.11876484560570072,64.7829794883728,29.0,1,0.09666666666666666,0.09666666666666666,,
black,8,Function,Ochiai,0,1,1,0.7784431137724551,46.83869695663452,9.0,1,0.03,0.03,,
black,10,Function,Ochiai,0,1,1,1.0344827586206897,62.782360315322876,1.0,1,0.003389830508474576,0.003389830508474576,,
black,11,Function,Ochiai,0,1,1,0.12526096033402923,56.28782558441162,14.0,1,0.047619047619047616,0.047619047619047616,,
black,14,Function,Ochiai,1,1,1,5.742574257425743,52.5775830745697,1.0,1,0.0035211267605633804,0.0035211267605633804,,
black,15,Function,Ochiai,0,1,1,5.055368319691863,61.06019687652588,1.0,1,0.003424657534246575,0.003424657534246575,,
black,18,Function,Ochiai,0,0,1,0.15467904098994587,49.46785068511963,1.0,1,0.0035842293906810036,0.0035842293906810036,,
black,19,Function,Ochiai,0,0,1,0.20352781546811397,33.047914028167725,2.0,1,0.007874015748031496,0.007874015748031496,,
black,23,Function,Ochiai,0,1,1,0.06711409395973154,14.277763605117798,9.0,1,0.04245283018867924,0.04245283018867924,,
cookiecutter,1,Function,Ochiai,1,0,0,0.0,14.507770538330078,1.0,1,0.01639344262295082,0.01639344262295082,,
cookiecutter,2,Function,Ochiai,0,1,1,5.555555555555555,2.641118288040161,1.0,1,0.01639344262295082,0.01639344262295082,,
cookiecutter,3,Function,Ochiai,0,0,0,0.0,8.216080665588379,1.0,1,0.017543859649122806,0.017543859649122806,,
cookiecutter,4,Function,Ochiai,0,1,0,0.0,9.38987398147583,3.75,1,0.10135135135135136,0.10135135135135136,,
fastapi,1,Function,Ochiai,0,1,1,16.129032258064516,40.023441553115845,1.0,1,0.006493506493506494,0.006493506493506494,,
fastapi,2,Function,Ochiai,0,0,0,0.0,7.2961249351501465,100.0,0,0.6493506493506493,-1,,
fastapi,3,Function,Ochiai,1,1,1,5.172413793103448,12.749234676361084,1.0,1,0.006535947712418301,0.006535947712418301,,
fastapi,4,Function,Ochiai,0,0,0,0.0,1.8506519794464111,8.5,1,0.05704697986577181,0.05704697986577181,,
fastapi,5,Function,Ochiai,0,0,0,0.0,1.5185177326202393,84.5,0,0.5787671232876712,-1,,
fastapi,6,Function,Ochiai,0,1,1,1.8518518518518516,1.0297150611877441,5.0,1,0.03424657534246575,0.03424657534246575,,
fastapi,7,Function,Ochiai,1,0,0,0.0,2.0202980041503906,2.5,1,0.017482517482517484,0.017482517482517484,,
fastapi,9,Function,Ochiai,0,1,0,0.0,1.2646007537841797,73.5,0,0.5697674418604651,-1,,
fastapi,10,Function,Ochiai,0,0,0,0.0,9.676014184951782,1.0,1,0.007751937984496124,0.007751937984496124,,
fastapi,11,Function,Ochiai,1,0,0,0.0,2.027017116546631,74.5,0,0.5775193798449613,-1,,
fastapi,12,Function,Ochiai,0,0,0,0.0,3.7883567810058594,1.0,1,0.007936507936507936,0.007936507936507936,,
fastapi,14,Function,Ochiai,0,0,0,0.0,6.0734312534332275,96,0,1.0,-1,,
fastapi,16,Function,Ochiai,1,1,1,66.66666666666666,0.7255284786224365,1.0,1,0.010869565217391304,0.010869565217391304,,
httpie,2,Function,Ochiai,0,1,1,1.6194331983805668,10.510277509689331,20.5,1,0.11849710982658959,0.11849710982658959,,
httpie,3,Function,Ochiai,1,0,1,0.47393364928909953,15.367119312286377,12.0,1,0.06936416184971098,0.06936416184971098,,
httpie,4,Function,Ochiai,0,1,1,0.2785515320334262,2.3080801963806152,29.0,1,0.17575757575757575,0.17575757575757575,,
httpie,5,Function,Ochiai,0,1,1,27.173913043478258,8.386019468307495,2.0,1,0.13333333333333333,0.13333333333333333,,
keras,1,Function,Ochiai,0,0,1,2.941176470588235,1049.5740146636963,1.0,1,0.0005224660397074191,0.0005224660397074191,,
keras,3,Function,Ochiai,1,0,0,0.0,184.52024579048157,6.5,1,0.0034174553101997897,0.0034174553101997897,,
keras,5,Function,Ochiai,0,0,0,0.0,334.0135052204132,4.5,1,0.0024271844660194173,0.0024271844660194173,,
keras,6,Function,Ochiai,0,0,0,0.0,45.33613181114197,20.0,1,0.01092896174863388,0.01092896174863388,,
keras,7,Function,Ochiai,0,0,0,0.0,16.23026442527771,7.5,1,0.004132231404958678,0.004132231404958678,,
keras,10,Function,Ochiai,1,1,1,25.0,87.1016194820404,1.0,1,0.0005461496450027307,0.0005461496450027307,,
keras,14,Function,Ochiai,1,0,1,45.45454545454545,26.784066915512085,1.5,1,0.0008746355685131195,0.0008746355685131195,,
keras,17,Function,Ochiai,0,0,1,9.615384615384617,29.182665824890137,2.5,1,0.001474056603773585,0.001474056603773585,,
keras,18,Function,Ochiai,1,0,0,0.0,28.64491105079651,1.0,1,0.0005896226415094339,0.0005896226415094339,,
keras,20,Function,Ochiai,1,1,0,0.0,1174.6866481304169,3.0,1,0.0017678255745433118,0.0017678255745433118,,
keras,26,Function,Ochiai,1,0,0,0.0,32.99368643760681,1.3333333333333333,1,0.000770712909441233,0.000770712909441233,,
keras,31,Function,Ochiai,1,0,0,0.0,28.89354920387268,2.0,1,0.0011494252873563218,0.0011494252873563218,,
keras,33,Function,Ochiai,1,1,1,95.45454545454545,6.845127820968628,1.0,1,0.0005747126436781609,0.0005747126436781609,,
keras,35,Function,Ochiai,1,1,1,0.2145922746781116,18.091214179992676,1.6666666666666665,1,0.0009775171065493646,0.0009775171065493646,,
keras,38,Function,Ochiai,1,0,1,0.11771630370806356,182.33350825309753,2.5,1,0.0014845605700712589,0.0014845605700712589,,
keras,40,Function,Ochiai,0,0,1,1.342281879194631,147.71782660484314,4.0,1,0.0024242424242424242,0.0024242424242424242,,
keras,41,Function,Ochiai,0,1,1,8.333333333333332,16.664397478103638,1.0,1,0.0006067961165048543,0.0006067961165048543,,
keras,43,Function,Ochiai,0,0,0,0.0,125.69938063621521,1.0,1,0.0006082725060827251,0.0006082725060827251,,
luigi,3,Function,Ochiai,1,0,1,2.4390243902439024,22.991326093673706,1.0,1,0.0005208333333333333,0.0005208333333333333,,
luigi,5,Function,Ochiai,0,0,1,3.6363636363636362,8.177030086517334,2.333333333333333,1,0.0013510905230650452,0.0013510905230650452,,
luigi,6,Function,Ochiai,1,1,0,0.0,22.192190170288086,3.25,1,0.00190951821386604,0.00190951821386604,,
luigi,12,Function,Ochiai,0,1,1,22.857142857142858,1.066664695739746,19.5,1,0.012711864406779662,0.012711864406779662,,
luigi,13,Function,Ochiai,1,0,0,0.0,24.50883936882019,1.0,1,0.0006557377049180328,0.0006557377049180328,,
luigi,22,Function,Ochiai,1,0,0,0.0,48.29774236679077,2.0,1,0.0016220600162206002,0.0016220600162206002,,
luigi,23,Function,Ochiai,1,0,0,0.0,69.48485374450684,79.25,1,0.06422204213938412,0.06422204213938412,,
luigi,26,Function,Ochiai,1,1,1,16.666666666666664,1.0492701530456543,1.5,1,0.0013054830287206266,0.0013054830287206266,,
luigi,28,Function,Ochiai,0,0,1,33.33333333333333,3.7732553482055664,1.0,1,0.0008841732979664014,0.0008841732979664014,,
luigi,29,Function,Ochiai,1,1,1,19.565217391304348,4.152209997177124,5.0,1,0.00441306266548985,0.00441306266548985,,
luigi,30,Function,Ochiai,0,1,1,1.3050570962479608,34.18578243255615,3.5,1,0.003105590062111801,0.003105590062111801,,
luigi,31,Function,Ochiai,0,0,1,0.2890173410404624,45.113813638687134,1.0,1,0.0008896797153024911,0.0008896797153024911,,
luigi,32,Function,Ochiai,1,0,0,0.0,4.5186767578125,1124,0,1.0,-1,,
pandas,2,Function,Ochiai,1,1,1,0.6765899864682002,1341.9947276115417,2.0,1,0.0003614675582866438,0.0003614675582866438,,
pandas,12,Function,Ochiai,1,0,1,0.1620745542949757,2552.903843164444,24.0,1,0.004318877091956092,0.004318877091956092,,
pandas,23,Function,Ochiai,1,0,0,0.0,49.26249623298645,1.5,1,0.00027041644131963225,0.00027041644131963225,,
pandas,43,Function,Ochiai,0,1,1,0.23134759976865238,85.88211822509766,17.666666666666668,1,0.003182609739986789,0.003182609739986789,,
pandas,54,Function,Ochiai,0,1,0,0.0,25445.52511405945,1.0,1,0.00018040772145047808,0.00018040772145047808,,
pandas,56,Function,Ochiai,0,0,0,0.0,1699.1994307041168,33.0,1,0.005955603681645912,0.005955603681645912,,
pandas,68,Function,Ochiai,1,0,0,0.0,23.321685075759888,5529,0,1.0,-1,,
pandas,72,Function,Ochiai,1,1,1,1.6006739679865205,15.268394708633423,3.5,1,0.0006330258636281425,0.0006330258636281425,,
pandas,74,Function,Ochiai,0,1,1,0.3546099290780142,134.1193699836731,6.0,1,0.0010861694424330196,0.0010861694424330196,,
pandas,77,Function,Ochiai,1,0,0,0.0,0.4080839157104492,3.5,1,0.0006334841628959276,0.0006334841628959276,,
pandas,81,Function,Ochiai,1,1,1,2.1505376344086025,23140.768271684647,19.0,1,0.0034489017970593576,0.0034489017970593576,,
pandas,84,Function,Ochiai,1,0,0,0.0,42.223748207092285,2.5,1,0.0004543802253725918,0.0004543802253725918,,
pandas,116,Function,Ochiai,1,0,0,0.0,2121.0391430854797,28.0,1,0.005001786352268668,0.005001786352268668,,
pandas,137,Function,Ochiai,1,1,1,0.1282051282051282,3366.506372451782,74.0,1,0.013197788478687356,0.013197788478687356,,
pandas,141,Function,Ochiai,1,0,1,6.2645011600928076,46.401092290878296,16.0,1,0.002863278453829635,0.002863278453829635,,
pandas,143,Function,Ochiai,1,1,1,0.49261083743842365,2166.20321059227,10.5,1,0.0018800358102059086,0.0018800358102059086,,
pandas,146,Function,Ochiai,1,1,1,19.047619047619047,48.27202129364014,1.0,1,0.00017908309455587392,0.00017908309455587392,,
pandas,168,Function,Ochiai,1,1,0,0.0,6296.336213111877,1.0,1,0.000175530981218185,0.000175530981218185,,
sanic,1,Function,Ochiai,0,0,0,0.0,293.60652709007263,1.5,1,0.0018796992481203006,0.0018796992481203006,,
sanic,3,Function,Ochiai,0,1,1,5.88235294117647,284.4683532714844,2.0,1,0.0024875621890547263,0.0024875621890547263,,
sanic,4,Function,Ochiai,0,1,1,0.2004008016032064,47.88449215888977,6.5,1,0.00834403080872914,0.00834403080872914,,
spacy,1,Function,Ochiai,0,0,0,0,3.3847854137420654,1.0,1,0.0010706638115631692,0.0010706638115631692,,
