technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,output_length,cumulative_distance,sv_comp_overall_score
Tarantula,60.325461665789284,7.611111111111111,2,33.33333333333333,3,50.0,3,50.0,4,66.66666666666666,7.491073278790799e-05,7.491073278790799e-05,6811.666666666667,,
Ochiai,60.325461665789284,7.611111111111111,2,33.33333333333333,3,50.0,3,50.0,4,66.66666666666666,7.491073278790799e-05,7.491073278790799e-05,6811.666666666667,,
DStar,60.325461665789284,7.611111111111111,2,33.33333333333333,3,50.0,3,50.0,4,66.66666666666666,7.491073278790799e-05,7.491073278790799e-05,6811.666666666667,,
Metallaxis,4920.254861911138,26050.666666666668,1,16.666666666666664,1,16.666666666666664,1,16.666666666666664,1,16.666666666666664,0.25019229077364624,9.036028288445078e-05,36.5,,
Muse,4920.254861911138,26048.583333333332,0,0.0,1,16.666666666666664,2,33.33333333333333,2,33.33333333333333,0.2501713211920016,2.7451537950403284e-05,36.5,,
PS,13915.530956427256,34399.305555555555,0,0.0,0,0.0,1,16.666666666666664,1,16.666666666666664,0.3333432629603774,4.017919922855937e-05,0.6666666666666666,,
ST,0.35520780086517334,21871.43055555555,0,0.0,0,0.0,0,0.0,0,0.0,0.20841115696110926,0.00022751123111228936,18.666666666666668,,
SBFL,60.325461665789284,7.611111111111111,2.0,33.33333333333333,3.0,50.0,3.0,50.0,4.0,66.66666666666666,7.491073278790799e-05,7.491073278790799e-05,6811.666666666667,,
MBFL,4920.254861911138,26049.625,0.5,8.333333333333332,1.0,16.666666666666664,1.5,24.999999999999996,1.5,24.999999999999996,0.2501818059828239,5.890591041742703e-05,36.5,,
