technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,output_length,cumulative_distance,sv_comp_overall_score
Tarantula,6.926379423875075,631.7371794871794,2,15.384615384615385,2,15.384615384615385,5,38.46153846153847,6,46.15384615384615,0.1594646175188777,0.006000743543898748,410.84615384615387,,
Ochiai,6.926379423875075,631.8141025641024,2,15.384615384615385,2,15.384615384615385,5,38.46153846153847,6,46.15384615384615,0.15948199733743237,0.006028985749050126,410.84615384615387,,
DStar,6.926379423875075,631.8141025641024,2,15.384615384615385,2,15.384615384615385,5,38.46153846153847,6,46.15384615384615,0.15948199733743237,0.006028985749050126,410.84615384615387,,
Metallaxis,591.6665234932533,990.029487179487,2,15.384615384615385,3,23.076923076923077,3,23.076923076923077,4,30.76923076923077,0.24556243565870517,0.0008163266693296963,37.69230769230769,,
Muse,591.6665234932533,990.0423076923076,1,7.6923076923076925,2,15.384615384615385,3,23.076923076923077,4,30.76923076923077,0.24557029672797728,0.0008418751444640279,37.69230769230769,,
PS,744.9599631382869,1026.4106162843004,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925,0.2555626093089691,0.00022716946842344388,0.9230769230769231,,
ST,0.9424397211808425,961.3505735492579,0,0.0,1,7.6923076923076925,1,7.6923076923076925,3,23.076923076923077,0.2381007544133951,0.0014071383509049152,34.84615384615385,,
SBFL,6.926379423875075,631.7884615384614,2.0,15.384615384615385,2.0,15.384615384615385,5.0,38.46153846153847,6.0,46.15384615384615,0.15947620406458082,0.006019571680666334,410.84615384615387,,
MBFL,591.6665234932533,990.0358974358974,1.5,11.538461538461538,2.5,19.23076923076923,3.0,23.076923076923077,4.0,30.76923076923077,0.2455663661933412,0.0008291009068968621,37.69230769230769,,
