project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
black,3,Module,Ochiai,0,0,0,0.0,104.21208119392395,1.0,1,0.041666666666666664,,
black,4,Module,Ochiai,0,0,0,0.0,68.4707555770874,1.0,1,0.043478260869565216,,
black,6,Module,Ochiai,0,1,1,0.11206574523720583,58.77962040901184,1.0,1,0.043478260869565216,,
black,7,Module,Ochiai,0,1,1,0.11876484560570072,64.7829794883728,1.0,1,0.043478260869565216,,
black,8,Module,Ochiai,0,1,1,0.7784431137724551,46.83869695663452,1.0,1,0.043478260869565216,,
black,10,Module,Ochiai,0,1,1,1.0344827586206897,62.782360315322876,1.0,1,0.043478260869565216,,
black,11,Module,Ochiai,0,1,1,0.12526096033402923,56.28782558441162,1.0,1,0.043478260869565216,,
black,14,Module,Ochiai,1,1,1,5.742574257425743,52.5775830745697,1.0,1,0.045454545454545456,,
black,15,Module,Ochiai,0,1,1,5.055368319691863,61.06019687652588,1.0,1,0.045454545454545456,,
black,18,Module,Ochiai,0,0,1,0.15467904098994587,49.46785068511963,1.0,1,0.06666666666666667,,
black,19,Module,Ochiai,0,0,1,0.20352781546811397,33.047914028167725,1.0,1,0.06666666666666667,,
black,23,Module,Ochiai,0,1,1,0.06711409395973154,14.277763605117798,1.0,1,0.07142857142857142,,
cookiecutter,1,Module,Ochiai,1,0,0,0.0,14.507770538330078,1.0,1,0.05555555555555555,,
cookiecutter,2,Module,Ochiai,0,1,1,5.555555555555555,2.641118288040161,1.0,1,0.05555555555555555,,
cookiecutter,3,Module,Ochiai,0,0,0,0.0,8.216080665588379,1.0,1,0.05555555555555555,,
cookiecutter,4,Module,Ochiai,0,1,0,0.0,9.38987398147583,2.3333333333333335,1,0.19444444444444445,,
fastapi,1,Module,Ochiai,0,1,1,16.129032258064516,40.023441553115845,1.0,1,0.025,,
fastapi,2,Module,Ochiai,0,0,0,0.0,7.2961249351501465,1.5,1,0.0375,,
