project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
black,1,Module,PS,0,0,93.75341796875,1.0,0.041666666666666664,Not applicable,Not applicable
black,3,Module,PS,0,0,9.7900550365448,12.5,0.5208333333333334,Not applicable,Not applicable
black,4,Module,PS,0,0,4539.681412220001,1.0,0.043478260869565216,Not applicable,Not applicable
black,6,Module,PS,0,1,169262.10593223572,1.0,0.043478260869565216,Not applicable,Not applicable
black,7,Module,PS,0,1,14672.780691862106,1.0,0.043478260869565216,Not applicable,Not applicable
black,8,Module,PS,0,1,18637.41338825226,12.0,0.5217391304347826,Not applicable,Not applicable
black,10,Module,PS,0,1,38684.765807151794,1.0,0.043478260869565216,Not applicable,Not applicable
black,11,Module,PS,0,1,118834.71238160133,12.0,0.5217391304347826,Not applicable,Not applicable
black,14,Module,PS,1,1,37932.707665205,11.5,0.5227272727272727,Not applicable,Not applicable
black,15,Module,PS,0,1,113452.8176958561,12.0,0.5454545454545454,Not applicable,Not applicable
black,18,Module,PS,0,0,29421.612568616867,1.0,0.06666666666666667,Not applicable,Not applicable
black,19,Module,PS,0,0,6064.00123167038,8.0,0.5333333333333333,Not applicable,Not applicable
black,23,Module,PS,0,1,35329.5361802578,5.0,0.35714285714285715,Not applicable,Not applicable
cookiecutter,1,Module,PS,1,0,2.074887990951538,9.5,0.5277777777777778,Not applicable,Not applicable
cookiecutter,2,Module,PS,0,1,26.76218032836914,9.5,0.5277777777777778,Not applicable,Not applicable
cookiecutter,3,Module,PS,0,0,18.29013729095459,9.5,0.5277777777777778,Not applicable,Not applicable
cookiecutter,4,Module,PS,0,1,6.338956594467163,3.25,0.2708333333333333,Not applicable,Not applicable
fastapi,1,Module,PS,0,1,205.24002027511597,8.2,0.205,Not applicable,Not applicable
fastapi,2,Module,PS,0,0,55.62518310546875,20.5,0.5125,Not applicable,Not applicable
fastapi,3,Module,PS,1,1,242.84236693382263,20.5,0.5125,Not applicable,Not applicable
fastapi,4,Module,PS,0,0,2511.5323479175568,14.5,0.5370370370370371,Not applicable,Not applicable
fastapi,5,Module,PS,0,0,205.59823203086853,14.5,0.5370370370370371,Not applicable,Not applicable
fastapi,6,Module,PS,0,1,457.0858738422394,1.0,0.037037037037037035,Not applicable,Not applicable
fastapi,7,Module,PS,1,0,60.436787843704224,13.5,0.5192307692307693,Not applicable,Not applicable
fastapi,9,Module,PS,0,1,4017.0252335071564,13.0,0.52,Not applicable,Not applicable
fastapi,10,Module,PS,0,0,113.7317590713501,13.0,0.52,Not applicable,Not applicable
fastapi,11,Module,PS,1,0,143.00503993034363,13.0,0.52,Not applicable,Not applicable
fastapi,12,Module,PS,0,0,35.077723026275635,1.0,0.04,Not applicable,Not applicable
fastapi,14,Module,PS,0,0,1623.813777923584,12.0,0.5217391304347826,Not applicable,Not applicable
fastapi,16,Module,PS,1,1,13.46517539024353,11.0,0.5238095238095238,Not applicable,Not applicable
httpie,2,Module,PS,0,1,192.34046244621277,8.666666666666668,0.34666666666666673,Not applicable,Not applicable
httpie,3,Module,PS,1,0,26.51479935646057,13.0,0.52,Not applicable,Not applicable
httpie,4,Module,PS,0,1,220.40973734855652,1.0,0.04,Not applicable,Not applicable
httpie,5,Module,PS,0,1,26.653422117233276,3.5,0.5833333333333334,Not applicable,Not applicable
keras,1,Module,PS,0,0,627.9061393737793,1.0,0.007246376811594203,Not applicable,Not applicable
keras,3,Module,PS,1,0,1869.1951713562012,67.5,0.503731343283582,Not applicable,Not applicable
keras,5,Module,PS,0,0,55.69915580749512,67.5,0.5075187969924813,Not applicable,Not applicable
keras,6,Module,PS,0,0,4203.084482192993,1.0,0.007633587786259542,Not applicable,Not applicable
keras,7,Module,PS,0,0,12379.123174905777,64.5,0.50390625,Not applicable,Not applicable
keras,10,Module,PS,1,1,86.7047348022461,66.0,0.5038167938931297,Not applicable,Not applicable
keras,14,Module,PS,1,0,58.315861225128174,64.0,0.5039370078740157,Not applicable,Not applicable
keras,17,Module,PS,0,0,145.79922080039978,64.5,0.5078740157480315,Not applicable,Not applicable
keras,18,Module,PS,1,0,72.30160403251648,64.0,0.5039370078740157,Not applicable,Not applicable
keras,20,Module,PS,1,1,17664.967761039734,21.333333333333332,0.1679790026246719,Not applicable,Not applicable
keras,26,Module,PS,1,0,3134.593938589096,62.5,0.5040322580645161,Not applicable,Not applicable
keras,31,Module,PS,1,0,21.71104598045349,58.5,0.5043103448275862,Not applicable,Not applicable
keras,33,Module,PS,1,1,28.679107666015625,58.5,0.5043103448275862,Not applicable,Not applicable
keras,35,Module,PS,1,1,5849.953172206879,58.5,0.5043103448275862,Not applicable,Not applicable
keras,38,Module,PS,1,0,6425.10378241539,57.0,0.504424778761062,Not applicable,Not applicable
keras,40,Module,PS,0,0,827.7390344142914,56.0,0.5045045045045045,Not applicable,Not applicable
keras,41,Module,PS,0,1,77.3177375793457,55.5,0.5045454545454545,Not applicable,Not applicable
keras,43,Module,PS,0,0,58.696354389190674,55.5,0.5045454545454545,Not applicable,Not applicable
pandas,2,Module,PS,1,1,32277.67711544037,117.5,0.5021367521367521,Not applicable,Not applicable
pandas,12,Module,PS,1,0,24271.84233021736,117.0,0.5043103448275862,Not applicable,Not applicable
pandas,23,Module,PS,1,0,99578.901201725,1.5,0.006493506493506494,Not applicable,Not applicable
pandas,43,Module,PS,0,1,28776.36675977707,3.0,0.013215859030837005,Not applicable,Not applicable
pandas,54,Module,PS,0,1,46.08626055717468,114.0,0.5022026431718062,Not applicable,Not applicable
pandas,56,Module,PS,0,0,23584.782984018326,114.0,0.5022026431718062,Not applicable,Not applicable
pandas,68,Module,PS,1,0,4974.024302482605,113.5,0.5022123893805309,Not applicable,Not applicable
pandas,72,Module,PS,1,1,4081.1331992149353,113.5,0.5022123893805309,Not applicable,Not applicable
pandas,74,Module,PS,0,1,3342.62832403183,1.0,0.004424778761061947,Not applicable,Not applicable
pandas,77,Module,PS,1,0,319.3047137260437,113.5,0.5022123893805309,Not applicable,Not applicable
pandas,81,Module,PS,1,1,12458.790018081665,113.5,0.5022123893805309,Not applicable,Not applicable
pandas,84,Module,PS,1,0,36150.16482114792,112.5,0.5022321428571429,Not applicable,Not applicable
pandas,116,Module,PS,1,0,40300.29475188255,110.0,0.502283105022831,Not applicable,Not applicable
pandas,137,Module,PS,1,1,132688.53024053574,111.5,0.5068181818181818,Not applicable,Not applicable
pandas,141,Module,PS,1,0,15481.485755681992,110.0,0.502283105022831,Not applicable,Not applicable
pandas,143,Module,PS,1,1,66614.74611353874,110.0,0.502283105022831,Not applicable,Not applicable
pandas,146,Module,PS,1,1,267.63145875930786,72.0,0.33488372093023255,Not applicable,Not applicable
