project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
luigi,22,Module,Average,1,0,0,0.0,-1,1.0,1,0.011235955056179775,,
luigi,23,Module,Average,1,0,0,0.0,-1,3.0,1,0.033707865168539325,,
luigi,26,Module,Average,1,1,1,16.666666666666664,-1,1.0,1,0.011627906976744186,,
luigi,28,Module,Average,0,0,1,33.33333333333333,-1,1.0,1,0.013513513513513514,,
luigi,29,Module,Average,1,1,1,19.565217391304348,-1,1.0,1,0.013513513513513514,,
luigi,30,Module,Average,0,1,1,1.3050570962479608,-1,2.0,1,0.02702702702702703,,
luigi,31,Module,Average,0,0,1,0.2890173410404624,-1,1.0,1,0.013513513513513514,,
luigi,32,Module,Average,1,0,0,0.0,-1,1.0,1,0.013513513513513514,,
pandas,2,Module,Average,1,1,1,0.6765899864682002,-1,1.0,1,0.004273504273504274,,
pandas,12,Module,Average,1,0,1,0.1620745542949757,-1,9.0,1,0.03879310344827586,,
pandas,23,Module,Average,1,0,0,0.0,-1,2.0,1,0.008658008658008658,,
pandas,43,Module,Average,0,1,1,0.23134759976865238,-1,6.0,1,0.02643171806167401,,
pandas,54,Module,Average,0,1,0,0.0,-1,1.0,1,0.004405286343612335,,
pandas,56,Module,Average,0,0,0,0.0,-1,13.0,1,0.05726872246696035,,
pandas,68,Module,Average,1,0,0,0.0,-1,1.0,1,0.004424778761061947,,
pandas,72,Module,Average,1,1,1,1.6006739679865205,-1,3.0,1,0.01327433628318584,,
pandas,74,Module,Average,0,1,1,0.3546099290780142,-1,4.0,1,0.017699115044247787,,
pandas,77,Module,Average,1,0,0,0.0,-1,1.5,1,0.00663716814159292,,
pandas,81,Module,Average,1,1,1,2.1505376344086025,-1,6.0,1,0.02654867256637168,,
pandas,84,Module,Average,1,0,0,0.0,-1,2.0,1,0.008928571428571428,,
pandas,116,Module,Average,1,0,0,0.0,-1,7.0,1,0.0319634703196347,,
pandas,137,Module,Average,1,1,1,0.1282051282051282,-1,1.0,1,0.004545454545454545,,
pandas,141,Module,Average,1,0,1,6.2645011600928076,-1,4.0,1,0.0182648401826484,,
pandas,143,Module,Average,1,1,1,0.49261083743842365,-1,5.0,1,0.0228310502283105,,
pandas,146,Module,Average,1,1,1,19.047619047619047,-1,1.0,1,0.004651162790697674,,
pandas,168,Module,Average,1,1,0,0.0,-1,1.0,1,0.004761904761904762,,
sanic,1,Module,Average,0,0,0,0.0,-1,1.0,1,0.011494252873563218,,
sanic,3,Module,Average,0,1,1,5.88235294117647,-1,1.0,1,0.011494252873563218,,
sanic,4,Module,Average,0,1,1,0.2004008016032064,-1,5.0,1,0.058823529411764705,,
spacy,1,Module,Average,0,0,0,0,-1,1.0,1,0.0022727272727272726,,
spacy,2,Module,Average,0,0,0,0.0,-1,2.0,1,0.004555808656036446,,
spacy,3,Module,Average,0,0,0,0.0,-1,1.0,1,0.0022624434389140274,,
spacy,4,Module,Average,1,0,1,46.51162790697674,-1,1.0,1,0.002380952380952381,,
spacy,5,Module,Average,1,0,0,0.0,-1,1.0,1,0.0024154589371980675,,
spacy,6,Module,Average,0,1,1,0.8620689655172413,-1,2.0,1,0.004878048780487805,,
thefuck,2,Module,Average,0,0,0,0.0,-1,1.5,1,0.008152173913043478,,
thefuck,3,Module,Average,0,0,0,0,-1,1.0,1,0.0055248618784530384,,
thefuck,4,Module,Average,1,0,1,37.5,-1,1.0,1,0.005681818181818182,,
thefuck,6,Module,Average,1,0,1,4.545454545454546,-1,1.0,1,0.005747126436781609,,
thefuck,7,Module,Average,0,0,0,0.0,-1,3.0,1,0.017857142857142856,,
thefuck,8,Module,Average,0,0,0,0.0,-1,1.0,1,0.006172839506172839,,
thefuck,13,Module,Average,0,0,0,0.0,-1,2.0,1,0.017391304347826087,,
thefuck,14,Module,Average,0,1,1,100.0,-1,1.0,1,0.009009009009009009,,
thefuck,15,Module,Average,0,0,1,4.3478260869565215,-1,1.0,1,0.00909090909090909,,
thefuck,17,Module,Average,0,0,1,1.7857142857142856,-1,1.0,1,0.009523809523809525,,
thefuck,19,Module,Average,0,0,0,0.0,-1,2.5,1,0.02717391304347826,,
thefuck,20,Module,Average,0,0,1,58.333333333333336,-1,2.0,1,0.021739130434782608,,
thefuck,25,Module,Average,0,0,0,0.0,-1,1.0,1,0.012345679012345678,,
thefuck,26,Module,Average,0,0,1,57.89473684210527,-1,1.0,1,0.012195121951219513,,
thefuck,28,Module,Average,0,0,1,16.666666666666664,-1,1.0,1,0.0125,,
thefuck,29,Module,Average,0,0,0,0.0,-1,1.0,1,0.0125,,
tornado,1,Module,Average,0,0,1,0.11689070718877849,-1,1.0,1,0.02564102564102564,,
tornado,5,Module,Average,0,1,1,27.397260273972602,-1,1.0,1,0.022727272727272728,,
tornado,6,Module,Average,0,0,0,0.0,-1,1.0,1,0.022727272727272728,,
tornado,8,Module,Average,0,0,0,0.0,-1,1.0,1,0.022727272727272728,,
tqdm,4,Module,Average,1,0,0,0.0,-1,1.0,1,0.08333333333333333,,
tqdm,5,Module,Average,1,1,1,1.240694789081886,-1,1.0,1,0.09090909090909091,,
tqdm,6,Module,Average,1,0,0,0.0,-1,1.0,1,0.1,,
tqdm,7,Module,Average,1,0,0,0.0,-1,1.0,1,0.1111111111111111,,
tqdm,8,Module,Average,0,0,0,0.0,-1,1.0,1,0.125,,
tqdm,9,Module,Average,1,1,1,4.761904761904762,-1,1.0,1,0.3333333333333333,,
youtube-dl,1,Module,Average,0,0,1,0.2695417789757413,-1,1.0,1,0.0012706480304955528,,
youtube-dl,2,Module,Average,0,0,1,1.6842105263157894,-1,1.0,1,0.0012836970474967907,,
youtube-dl,6,Module,Average,0,1,1,33.33333333333333,-1,1.0,1,0.0017513134851138354,,
youtube-dl,7,Module,Average,0,1,1,4.3478260869565215,-1,1.0,1,0.0017699115044247787,,
youtube-dl,13,Module,Average,0,1,1,9.090909090909092,-1,1.0,1,0.001226993865030675,,
youtube-dl,15,Module,Average,0,0,0,0.0,-1,1.0,1,0.001282051282051282,,
youtube-dl,17,Module,Average,1,0,1,3.8461538461538463,-1,1.0,1,0.0013123359580052493,,
youtube-dl,18,Module,Average,0,0,1,0.21052631578947367,-1,1.0,1,0.001314060446780552,,
youtube-dl,20,Module,Average,0,0,1,3.571428571428571,-1,1.0,1,0.0013192612137203166,,
youtube-dl,21,Module,Average,0,1,1,88.88888888888889,-1,1.0,1,0.0013568521031207597,,
youtube-dl,24,Module,Average,0,1,1,0.1520912547528517,-1,2.0,1,0.0028530670470756064,,
youtube-dl,25,Module,Average,0,0,1,3.4482758620689653,-1,1.0,1,0.0014771048744460858,,
youtube-dl,31,Module,Average,0,1,1,58.139534883720934,-1,1.0,1,0.002352941176470588,,
youtube-dl,34,Module,Average,0,1,0,0.0,-1,1.0,1,0.002570694087403599,,
youtube-dl,41,Module,Average,0,0,0,0.0,-1,1.0,1,0.004329004329004329,,
youtube-dl,43,Module,Average,0,0,0,0.0,-1,1.0,1,0.005376344086021506,,
