project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
black,1,9860.772542476654,23249.25,0.2502852805976898
black,3,2934.713768720627,45665.0,0.5000328500722702
black,4,36802.90059328079,45413.5,0.5017622751579971
black,6,60647.180084228516,158.5,0.0017537841904930512
black,7,38467.157809495926,7.0,7.749449235572187e-05
black,8,40048.151502370834,1.5,1.6607065752909003e-05
black,10,36411.9872405529,1.6666666666666665,1.846660683486052e-05
black,11,55316.58390331268,171.0,0.0018950098075068986
black,14,11397.33365225792,2.4,2.6670519074977497e-05
black,15,37823.36705946922,1.0769230769230769,1.1958105631071942e-05
black,18,23721.572602033615,223.5,0.04351635514018692
black,19,14800.312005281448,5.0,0.0011165698972755694
black,23,7935.155114650726,276.0,0.07540983606557378
cookiecutter,1,15.119228601455688,764.5,0.5006548788474132
cookiecutter,2,138.67243552207947,5.666666666666667,0.0037802979764287306
cookiecutter,3,41.21637177467346,732.5,0.501368925393566
cookiecutter,4,10.85617208480835,83.0,0.09201773835920177
fastapi,1,967.2091643810272,1.0,0.00022411474675033618
fastapi,2,1173.8808906078339,2238.5,0.5025819488100584
fastapi,3,1301.428593158722,2.666666666666667,0.0006025003765627354
fastapi,4,457.368346452713,2245.0,0.5087242238839792
fastapi,5,324.2960829734802,2229.5,0.5056702200045362
fastapi,6,361.4668378829956,9.0,0.002044525215810995
fastapi,7,323.9393322467804,1451.3333333333333,0.33791230112533954
fastapi,9,427.9466383457184,686.8333333333334,0.18098375054896795
fastapi,10,889.5487492084503,1283.3333333333333,0.33923693717508147
fastapi,11,587.9990510940552,1286.6666666666667,0.34210759549765135
fastapi,12,452.6882300376892,726.8,0.20387096774193547
fastapi,14,409.0861096382141,708.75,0.2679584120982987
fastapi,16,14.806779384613037,1.0,0.00039416633819471815
httpie,2,664.7562539577484,39.5,0.014405543398978848
httpie,3,612.1916303634644,13.0,0.004791743457427202
httpie,4,696.679612159729,71.5,0.02785352551616673
httpie,5,609.3335168361664,8.0,0.013266998341625208
keras,1,20474.759580373764,10.5,0.0002739654542608151
keras,5,108732.53878593445,18736.5,0.5007617062219372
keras,7,26873.766787290573,18845.0,0.5093518568571274
keras,10,1428.1467032432556,2.0,5.3921436467067486e-05
keras,14,1781.590609550476,1.5,4.1849175571241246e-05
keras,17,2160.1674296855927,4.5,0.00012706121526993448
keras,26,6982.627624511719,19555.5,0.5008708347206926
keras,31,3046.171303510666,12878.333333333334,0.33392971356462514
keras,35,3499.2164299488068,53.5,0.001423781136895891
pandas,2,45242.27771639824,6.5,5.0605317451049084e-05
pandas,12,57601.012444257736,28.5,0.00022313564298297124
pandas,23,17276.90990948677,42696.666666666664,0.33539930296436526
pandas,47,131934.97399568558,21249.666666666668,0.16858526316902955
pandas,54,1070.6514387130737,41928.666666666664,0.333351884389816
pandas,56,123492.80399799347,42204.0,0.33556758819740956
pandas,68,2871.5640914440155,41881.666666666664,0.33381953632706846
pandas,74,13110.050924539566,14.5,0.00011571949594183699
pandas,77,110.27465343475342,41773.666666666664,0.3333945207957562
pandas,81,50137.30511569977,12.0,9.603072983354673e-05
pandas,116,53511.98317742348,62548.0,0.5011778657393311
pandas,137,105794.2286362648,49.5,0.0003952979508393094
pandas,141,7658.712118864059,32.5,0.00026034365362278205
pandas,143,55284.04243397713,28.0,0.00022440572555179766
pandas,146,727.0326640605927,2.5,2.0057927294025143e-05
pandas,168,35796.7813680172,41971.0,0.33387160925940657
sanic,1,20964.621230602264,6649.5,0.5005269100489274
sanic,3,6982.3578724861145,25.5,0.0018743109151047408
sanic,4,7370.0145852565765,107.0,0.007807939287799183
spacy,1,6.714038133621216,35348.666666666664,0.3333364766529932
spacy,2,20776.617928266525,35384.0,0.33414231077954576
spacy,3,68.90127515792847,35648.333333333336,0.33334891839660874
spacy,4,142.55076122283936,1.0,9.9589690475242e-06
spacy,5,4129.721351623535,49905.0,0.5001453182469608
spacy,6,4397.023817062378,17.0,0.00017076159672137735
thefuck,2,76.0313172340393,2174.5,0.5006907667510937
thefuck,3,5.9149253368377686,1432.6666666666667,0.3334109068342255
thefuck,4,43.132866621017456,1.6666666666666665,0.000403160780519271
thefuck,6,72.23761439323425,1.0,0.00024449877750611245
thefuck,7,49.34972405433655,1324.0,0.3351050366995697
thefuck,8,21.025841236114502,1272.0,0.333945917563665
thefuck,13,70.38905692100525,449.3333333333333,0.17052498418722328
thefuck,14,9.169326305389404,1.0,0.00039261876717707107
thefuck,15,68.23840570449829,1.0,0.0003957261574990107
thefuck,17,533.4819567203522,7.0,0.0028583095140873828
thefuck,19,49.26408100128174,1125.5,0.5015597147950089
thefuck,20,43.491228342056274,1.5,0.0006723442402510085
thefuck,25,9.846987962722778,910.0,0.5005500550055005
thefuck,26,36.84566569328308,1.5,0.0008223684210526315
thefuck,28,66.50066685676575,1.0,0.0005558643690939411
thefuck,29,10.509875774383545,600.0,0.333889816360601
tornado,5,5809.100916862488,2.0,0.00011059500110595002
tornado,6,4062.3834235668182,3020.6666666666665,0.16722951152447912
tornado,12,40030.15678310394,3835.4,0.23403710031730535
tqdm,1,1477.6115696430206,1329.5,0.5244575936883629
tqdm,4,3216.189615726471,1031.5,0.5093827160493827
tqdm,5,18537.036682605743,19.0,0.009834368530020704
tqdm,6,1287.7019319534302,950.0,0.5042462845010616
tqdm,7,170.25834918022156,921.0,0.5046575342465753
tqdm,8,4396.899015665054,588.5,0.5194174757281553
tqdm,9,1288.7601749897003,1.3333333333333333,0.0024875621890547263
youtube-dl,1,17249.597576856613,2.333333333333333,2.1483793546882238e-05
youtube-dl,2,14802.59272313118,13.333333333333334,0.00012663557763235793
youtube-dl,6,1099.8362061977386,1.5,2.3032275895955532e-05
youtube-dl,7,1283.75954246521,3.5,5.5748462935236215e-05
youtube-dl,13,2989.8553450107574,4.0,3.483683298351347e-05
youtube-dl,15,3771.366233110428,53021.0,0.5000613039828726
youtube-dl,17,3072.5277514457703,2.5,2.458718122719539e-05
youtube-dl,18,30649.701279878616,7.0,6.927675072245754e-05
youtube-dl,20,3039.9116656780243,33454.666666666664,0.3333898040466248
