technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
AvgAlfa,-1.0,1700.601398849906,24,17.91044776119403,49,36.56716417910448,64,47.76119402985074,79,58.95522388059702,0.047929647792809456,0.003302528846968437,,
AvgSbst,-1.0,1709.8230632551526,16,11.940298507462686,45,33.582089552238806,60,44.776119402985074,75,55.970149253731336,0.048515294992211924,0.0039583916263026715,,
AVG,-1.0,1705.2122310525292,20.0,14.925373134328357,47.0,35.07462686567165,62.0,46.26865671641791,77.0,57.46268656716418,0.048222471392510693,0.0036304602366355543,,
