project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
keras,10,Statement,AvgAlfa,1,1,1,25.0,-1,1.5,1,4.044107735030061e-05,,
keras,14,Statement,AvgAlfa,1,0,1,45.45454545454545,-1,1.0,1,2.7899450380827496e-05,,
keras,17,Statement,AvgAlfa,0,0,1,9.615384615384617,-1,6.0,1,0.00016941495369324599,,
keras,18,Statement,AvgAlfa,1,0,0,0.0,-1,17.5,1,0.000494601774913798,,
keras,20,Statement,AvgAlfa,1,1,0,0.0,-1,21.363636363636363,1,0.0006033562009612619,,
keras,26,Statement,AvgAlfa,1,0,0,0.0,-1,22.5,1,0.0005762876828112593,,
keras,31,Statement,AvgAlfa,1,0,0,0.0,-1,23.0,1,0.0005963802312918114,,
keras,33,Statement,AvgAlfa,1,1,1,95.45454545454545,-1,1.0,1,2.6079019428869475e-05,,
keras,35,Statement,AvgAlfa,1,1,1,0.2145922746781116,-1,4.0,1,0.00010645092612305727,,
keras,38,Statement,AvgAlfa,1,0,1,0.11771630370806356,-1,5.5,1,0.00015050350262697023,,
keras,40,Statement,AvgAlfa,0,0,1,1.342281879194631,-1,2.0,1,5.652911249293386e-05,,
keras,41,Statement,AvgAlfa,0,1,1,8.333333333333332,-1,1.5,1,4.3306290960533534e-05,,
keras,43,Statement,AvgAlfa,0,0,0,0.0,-1,5.0,1,0.00014509155276979773,,
luigi,3,Statement,AvgAlfa,1,0,1,2.4390243902439024,-1,1.0,1,4.669624095260332e-05,,
luigi,5,Statement,AvgAlfa,0,0,1,3.6363636363636362,-1,1.0,1,5.16769159216578e-05,,
luigi,6,Statement,AvgAlfa,1,1,0,0.0,-1,5.0,1,0.0002622056741307882,,
luigi,12,Statement,AvgAlfa,0,1,1,22.857142857142858,-1,46.85714285714286,1,0.002748864417291028,,
luigi,13,Statement,AvgAlfa,1,0,0,0.0,-1,1.0,1,5.983008256551394e-05,,
luigi,22,Statement,AvgAlfa,1,0,0,0.0,-1,7257.5,0,0.5553217537684597,,
luigi,23,Statement,AvgAlfa,1,0,0,0.0,-1,499.75,1,0.038186750210132195,,
luigi,26,Statement,AvgAlfa,1,1,1,16.666666666666664,-1,3.0,1,0.0002455393681453593,,
luigi,28,Statement,AvgAlfa,0,0,1,33.33333333333333,-1,2.0,1,0.00016854879487611664,,
luigi,29,Statement,AvgAlfa,1,1,1,19.565217391304348,-1,7.0,1,0.0005876427132303559,,
luigi,30,Statement,AvgAlfa,0,1,1,1.3050570962479608,-1,5.0,1,0.00042219032339778774,,
luigi,31,Statement,AvgAlfa,0,0,1,0.2890173410404624,-1,2.0,1,0.00016909029421711193,,
luigi,32,Statement,AvgAlfa,1,0,0,0.0,-1,6303.0,0,0.5329781836631152,,
pandas,2,Statement,AvgAlfa,1,1,1,0.6765899864682002,-1,34.0,1,0.00026470473743625674,,
pandas,12,Statement,AvgAlfa,1,0,1,0.1620745542949757,-1,95.0,1,0.0007437854766099041,,
pandas,23,Statement,AvgAlfa,1,0,0,0.0,-1,37.0,1,0.0002906497199550671,,
pandas,43,Statement,AvgAlfa,0,1,1,0.23134759976865238,-1,87.0,1,0.0006888742844021442,,
pandas,54,Statement,AvgAlfa,0,1,0,0.0,-1,5839.333333333333,1,0.04642534392333643,,
pandas,56,Statement,AvgAlfa,0,0,0,0.0,-1,224.33333333333334,1,0.0017836933849623782,,
pandas,68,Statement,AvgAlfa,1,0,0,0.0,-1,42975.0,0,0.34253399435685705,,
pandas,72,Statement,AvgAlfa,1,1,1,1.6006739679865205,-1,2.5,1,1.9942406330517464e-05,,
pandas,74,Statement,AvgAlfa,0,1,1,0.3546099290780142,-1,29.0,1,0.00023143899188367398,,
pandas,77,Statement,AvgAlfa,1,0,0,0.0,-1,23.0,1,0.0001835623872687513,,
pandas,81,Statement,AvgAlfa,1,1,1,2.1505376344086025,-1,24.0,1,0.00019206145966709347,,
pandas,84,Statement,AvgAlfa,1,0,0,0.0,-1,9.0,1,7.207495795627453e-05,,
pandas,116,Statement,AvgAlfa,1,0,0,0.0,-1,201.0,1,0.0016105511129629333,,
pandas,137,Statement,AvgAlfa,1,1,1,0.1282051282051282,-1,18.0,1,0.0001437447093961125,,
pandas,141,Statement,AvgAlfa,1,0,1,6.2645011600928076,-1,56.0,1,0.0004485921416269476,,
pandas,143,Statement,AvgAlfa,1,1,1,0.49261083743842365,-1,54.0,1,0.00043278247070703833,,
pandas,146,Statement,AvgAlfa,1,1,1,19.047619047619047,-1,2.0,1,1.6046341835220115e-05,,
pandas,168,Statement,AvgAlfa,1,1,0,0.0,-1,6.0,1,4.7728899848858487e-05,,
sanic,1,Statement,AvgAlfa,0,0,0,0.0,-1,5.0,1,0.0003763643206624012,,
sanic,3,Statement,AvgAlfa,0,1,1,5.88235294117647,-1,21.0,1,0.0015435501653803748,,
sanic,4,Statement,AvgAlfa,0,1,1,0.2004008016032064,-1,19.5,1,0.0014229422066549913,,
spacy,1,Statement,AvgAlfa,0,0,0,0,-1,1.0,1,9.429958979678439e-06,,
spacy,2,Statement,AvgAlfa,0,0,0,0.0,-1,13.666666666666668,1,0.00012905865873428084,,
spacy,3,Statement,AvgAlfa,0,0,0,0.0,-1,3.5,1,3.2728632878249484e-05,,
spacy,4,Statement,AvgAlfa,1,0,1,46.51162790697674,-1,6.0,1,5.97538142851452e-05,,
spacy,5,Statement,AvgAlfa,1,0,0,0.0,-1,2.0,1,2.004389613253024e-05,,
spacy,6,Statement,AvgAlfa,0,1,1,0.8620689655172413,-1,6.0,1,6.026879884283906e-05,,
thefuck,2,Statement,AvgAlfa,0,0,0,0.0,-1,10.0,1,0.002302555836979047,,
thefuck,3,Statement,AvgAlfa,0,0,0,0,-1,1.6666666666666665,1,0.0003878675044604763,,
thefuck,4,Statement,AvgAlfa,1,0,1,37.5,-1,1.0,1,0.00024189646831156264,,
thefuck,6,Statement,AvgAlfa,1,0,1,4.545454545454546,-1,1.0,1,0.00024449877750611245,,
thefuck,7,Statement,AvgAlfa,0,0,0,0.0,-1,6.5,1,0.001645153125790939,,
thefuck,8,Statement,AvgAlfa,0,0,0,0.0,-1,2.666666666666667,1,0.0007000962632361951,,
thefuck,13,Statement,AvgAlfa,0,0,0,0.0,-1,7.0,1,0.0026565464895635673,,
thefuck,14,Statement,AvgAlfa,0,1,1,100.0,-1,1.0,1,0.00039261876717707107,,
thefuck,15,Statement,AvgAlfa,0,0,1,4.3478260869565215,-1,1.0,1,0.0003957261574990107,,
thefuck,17,Statement,AvgAlfa,0,0,1,1.7857142857142856,-1,4.5,1,0.0018374846876276032,,
thefuck,19,Statement,AvgAlfa,0,0,0,0.0,-1,4.0,1,0.0017825311942959,,
thefuck,20,Statement,AvgAlfa,0,0,1,58.333333333333336,-1,3.0,1,0.001344688480502017,,
thefuck,25,Statement,AvgAlfa,0,0,0,0.0,-1,1.0,1,0.00055005500550055,,
thefuck,26,Statement,AvgAlfa,0,0,1,57.89473684210527,-1,1.5,1,0.0008223684210526315,,
thefuck,28,Statement,AvgAlfa,0,0,1,16.666666666666664,-1,1.0,1,0.0005558643690939411,,
thefuck,29,Statement,AvgAlfa,0,0,0,0.0,-1,1.3333333333333333,1,0.0007419773696902244,,
tornado,1,Statement,AvgAlfa,0,0,1,0.11689070718877849,-1,1.0,1,5.662514156285391e-05,,
tornado,5,Statement,AvgAlfa,0,1,1,27.397260273972602,-1,2.0,1,0.00011059500110595002,,
tornado,6,Statement,AvgAlfa,0,0,0,0.0,-1,6841.5,0,0.3787576814482644,,
tornado,8,Statement,AvgAlfa,0,0,0,0.0,-1,588.0,1,0.0336692624828218,,
tqdm,4,Statement,AvgAlfa,1,0,0,0.0,-1,1.0,1,0.0004938271604938272,,
tqdm,5,Statement,AvgAlfa,1,1,1,1.240694789081886,-1,9.333333333333334,1,0.004830917874396136,,
tqdm,6,Statement,AvgAlfa,1,0,0,0.0,-1,2.0,1,0.0010615711252653928,,
tqdm,7,Statement,AvgAlfa,1,0,0,0.0,-1,961.0,0,0.5265753424657534,,
tqdm,8,Statement,AvgAlfa,0,0,0,0.0,-1,3.0,1,0.00264783759929391,,
tqdm,9,Statement,AvgAlfa,1,1,1,4.761904761904762,-1,2.0,1,0.0037313432835820895,,
youtube-dl,1,Statement,AvgAlfa,0,0,1,0.2695417789757413,-1,2.333333333333333,1,2.1483793546882238e-05,,
youtube-dl,2,Statement,AvgAlfa,0,0,1,1.6842105263157894,-1,1.0,1,9.497668322426843e-06,,
youtube-dl,6,Statement,AvgAlfa,0,1,1,33.33333333333333,-1,1.5,1,2.3032275895955532e-05,,
youtube-dl,7,Statement,AvgAlfa,0,1,1,4.3478260869565215,-1,3.5,1,5.5748462935236215e-05,,
youtube-dl,13,Statement,AvgAlfa,0,1,1,9.090909090909092,-1,10.0,1,8.709208245878367e-05,,
youtube-dl,15,Statement,AvgAlfa,0,0,0,0.0,-1,54201.5,0,0.5111950504107367,,
youtube-dl,17,Statement,AvgAlfa,1,0,1,3.8461538461538463,-1,2.0,1,1.9669744981756312e-05,,
youtube-dl,18,Statement,AvgAlfa,0,0,1,0.21052631578947367,-1,4.5,1,4.4535054035865564e-05,,
youtube-dl,20,Statement,AvgAlfa,0,0,1,3.571428571428571,-1,34885.33333333333,0,0.3476469982494078,,
youtube-dl,21,Statement,AvgAlfa,0,1,1,88.88888888888889,-1,2.0,1,2.0809272611875853e-05,,
youtube-dl,24,Statement,AvgAlfa,0,1,1,0.1520912547528517,-1,45.0,1,0.0005043033889187735,,
youtube-dl,25,Statement,AvgAlfa,0,0,1,3.4482758620689653,-1,7.0,1,8.30476100084234e-05,,
youtube-dl,31,Statement,AvgAlfa,0,1,1,58.139534883720934,-1,3.2,1,7.957427761476103e-05,,
youtube-dl,34,Statement,AvgAlfa,0,1,0,0.0,-1,9314.25,0,0.25537383818166864,,
youtube-dl,41,Statement,AvgAlfa,0,0,0,0.0,-1,10.666666666666668,1,0.0005202236961893615,,
youtube-dl,43,Statement,AvgAlfa,0,0,0,0.0,-1,2.5,1,0.00014643861293345828,,
black,1,Statement,AvgSbst,0,0,0,0.0,-1,8.5,1,9.150509737218891e-05,,
black,3,Statement,AvgSbst,0,0,0,0.0,-1,46853.5,0,0.5130469537032981,,
black,4,Statement,AvgSbst,0,0,0,0.0,-1,239.0,1,0.0026406505502276044,,
black,6,Statement,AvgSbst,0,1,1,0.11206574523720583,-1,29.5,1,0.00032641409223687707,,
black,7,Statement,AvgSbst,0,1,1,0.11876484560570072,-1,194.0,1,0.002147704502430006,,
black,8,Statement,AvgSbst,0,1,1,0.7784431137724551,-1,36.0,1,0.0003985695780698161,,
black,10,Statement,AvgSbst,0,1,1,1.0344827586206897,-1,1.0,1,1.1079964100916312e-05,,
black,11,Statement,AvgSbst,0,1,1,0.12526096033402923,-1,711.3333333333334,1,0.00788294528113006,,
black,14,Statement,AvgSbst,1,1,1,5.742574257425743,-1,1.0,1,1.1112716281240624e-05,,
black,15,Statement,AvgSbst,0,1,1,5.055368319691863,-1,1.0,1,1.1103955228852518e-05,,
black,18,Statement,AvgSbst,0,0,1,0.15467904098994587,-1,1.5,1,0.0002920560747663551,,
black,19,Statement,AvgSbst,0,0,1,0.20352781546811397,-1,18.0,1,0.00401965163019205,,
black,23,Statement,AvgSbst,0,1,1,0.06711409395973154,-1,147.0,1,0.04016393442622951,,
cookiecutter,1,Statement,AvgSbst,1,0,0,0.0,-1,3.0,1,0.0019646365422396855,,
cookiecutter,2,Statement,AvgSbst,0,1,1,5.555555555555555,-1,1.0,1,0.00066711140760507,,
cookiecutter,3,Statement,AvgSbst,0,0,0,0.0,-1,6.5,1,0.004449007529089665,,
cookiecutter,4,Statement,AvgSbst,0,1,0,0.0,-1,29.25,1,0.03242793791574279,,
fastapi,1,Statement,AvgSbst,0,1,1,16.129032258064516,-1,4.666666666666666,1,0.0010458688181682353,,
fastapi,2,Statement,AvgSbst,0,0,0,0.0,-1,2551.0,0,0.5727436012572968,,
fastapi,3,Statement,AvgSbst,1,1,1,5.172413793103448,-1,4.5,1,0.001016719385449616,,
fastapi,4,Statement,AvgSbst,0,0,0,0.0,-1,121.0,1,0.027418989349648766,,
fastapi,5,Statement,AvgSbst,0,0,0,0.0,-1,2380.0,0,0.5398049444318439,,
fastapi,6,Statement,AvgSbst,0,1,1,1.8518518518518516,-1,69.0,1,0.01567469332121763,,
fastapi,7,Statement,AvgSbst,1,0,0,0.0,-1,1.5,1,0.0003492433061699651,,
fastapi,9,Statement,AvgSbst,0,1,0,0.0,-1,831.8333333333334,0,0.21919191919191922,,
fastapi,10,Statement,AvgSbst,0,0,0,0.0,-1,6.0,1,0.0015860428231562252,,
fastapi,11,Statement,AvgSbst,1,0,0,0.0,-1,1510.6666666666667,0,0.40166622352211295,,
fastapi,12,Statement,AvgSbst,0,0,0,0.0,-1,1.0,1,0.00028050490883590464,,
fastapi,14,Statement,AvgSbst,0,0,0,0.0,-1,870.75,0,0.3292060491493384,,
fastapi,16,Statement,AvgSbst,1,1,1,66.66666666666666,-1,1.0,1,0.00039416633819471815,,
httpie,2,Statement,AvgSbst,0,1,1,1.6194331983805668,-1,72.33333333333333,1,0.02637977145635789,,
httpie,3,Statement,AvgSbst,1,0,1,0.47393364928909953,-1,51.333333333333336,1,0.018921243395994596,,
httpie,4,Statement,AvgSbst,0,1,1,0.2785515320334262,-1,269.5,1,0.10498636540708998,,
httpie,5,Statement,AvgSbst,0,1,1,27.173913043478258,-1,4.0,1,0.006633499170812604,,
keras,1,Statement,AvgSbst,0,0,1,2.941176470588235,-1,10.0,1,0.00026091948024839533,,
keras,3,Statement,AvgSbst,1,0,0,0.0,-1,93.5,1,0.0024416357653940565,,
keras,5,Statement,AvgSbst,0,0,0,0.0,-1,67.5,1,0.0018040410519563823,,
keras,6,Statement,AvgSbst,0,0,0,0.0,-1,70.5,1,0.0019017560896657764,,
keras,7,Statement,AvgSbst,0,0,0,0.0,-1,8.5,1,0.00022974214822422834,,
keras,10,Statement,AvgSbst,1,1,1,25.0,-1,1.5,1,4.044107735030061e-05,,
keras,14,Statement,AvgSbst,1,0,1,45.45454545454545,-1,1.5,1,4.1849175571241246e-05,,
keras,17,Statement,AvgSbst,0,0,1,9.615384615384617,-1,4.5,1,0.00012706121526993448,,
keras,18,Statement,AvgSbst,1,0,0,0.0,-1,11.0,1,0.0003108925442315302,,
keras,20,Statement,AvgSbst,1,1,0,0.0,-1,21.363636363636363,1,0.0006033562009612619,,
keras,26,Statement,AvgSbst,1,0,0,0.0,-1,7.0,1,0.00017928950131905846,,
keras,31,Statement,AvgSbst,1,0,0,0.0,-1,21.666666666666668,1,0.0005618074642604021,,
keras,33,Statement,AvgSbst,1,1,1,95.45454545454545,-1,1.6666666666666665,1,4.346503238144912e-05,,
keras,35,Statement,AvgSbst,1,1,1,0.2145922746781116,-1,1.0,1,2.6612731530764318e-05,,
keras,38,Statement,AvgSbst,1,0,1,0.11771630370806356,-1,6.5,1,0.0001778677758318739,,
keras,40,Statement,AvgSbst,0,0,1,1.342281879194631,-1,12.5,1,0.00035330695308083665,,
keras,41,Statement,AvgSbst,0,1,1,8.333333333333332,-1,1.6666666666666665,1,4.8118101067259477e-05,,
keras,43,Statement,AvgSbst,0,0,0,0.0,-1,3.6666666666666665,1,0.00010640047203118501,,
luigi,3,Statement,AvgSbst,1,0,1,2.4390243902439024,-1,1.0,1,4.669624095260332e-05,,
luigi,5,Statement,AvgSbst,0,0,1,3.6363636363636362,-1,2.4,1,0.0001240245982119787,,
luigi,6,Statement,AvgSbst,1,1,0,0.0,-1,4.0,1,0.00020976453930463056,,
luigi,12,Statement,AvgSbst,0,1,1,22.857142857142858,-1,46.85714285714286,1,0.002748864417291028,,
luigi,13,Statement,AvgSbst,1,0,0,0.0,-1,1.0,1,5.983008256551394e-05,,
luigi,22,Statement,AvgSbst,1,0,0,0.0,-1,7257.5,0,0.5553217537684597,,
luigi,23,Statement,AvgSbst,1,0,0,0.0,-1,499.75,1,0.038186750210132195,,
luigi,26,Statement,AvgSbst,1,1,1,16.666666666666664,-1,3.5,1,0.00028646259616958583,,
luigi,28,Statement,AvgSbst,0,0,1,33.33333333333333,-1,2.0,1,0.00016854879487611664,,
luigi,29,Statement,AvgSbst,1,1,1,19.565217391304348,-1,11.666666666666666,1,0.0009794045220505932,,
luigi,30,Statement,AvgSbst,0,1,1,1.3050570962479608,-1,67.63636363636364,1,0.005711083647417347,,
luigi,31,Statement,AvgSbst,0,0,1,0.2890173410404624,-1,33.5,1,0.002832262428136625,,
luigi,32,Statement,AvgSbst,1,0,0,0.0,-1,6303.0,0,0.5329781836631152,,
pandas,2,Statement,AvgSbst,1,1,1,0.6765899864682002,-1,52.0,1,0.0004048425396083927,,
pandas,12,Statement,AvgSbst,1,0,1,0.1620745542949757,-1,95.0,1,0.0007437854766099041,,
pandas,23,Statement,AvgSbst,1,0,0,0.0,-1,16.5,1,0.00012961406430428668,,
pandas,43,Statement,AvgSbst,0,1,1,0.23134759976865238,-1,923.75,1,0.007314340462258399,,
pandas,54,Statement,AvgSbst,0,1,0,0.0,-1,5839.333333333333,1,0.04642534392333643,,
pandas,56,Statement,AvgSbst,0,0,0,0.0,-1,188.0,1,0.0014948039660011609,,
pandas,68,Statement,AvgSbst,1,0,0,0.0,-1,42975.0,0,0.34253399435685705,,
pandas,72,Statement,AvgSbst,1,1,1,1.6006739679865205,-1,1.5,1,1.1965443798310479e-05,,
pandas,74,Statement,AvgSbst,0,1,1,0.3546099290780142,-1,96.5,1,0.0007701331971301565,,
pandas,77,Statement,AvgSbst,1,0,0,0.0,-1,19.666666666666668,1,0.00015695914273704823,,
pandas,81,Statement,AvgSbst,1,1,1,2.1505376344086025,-1,164.5,1,0.0013164212548015366,,
pandas,84,Statement,AvgSbst,1,0,0,0.0,-1,2.3333333333333335,1,1.868610021088599e-05,,
pandas,116,Statement,AvgSbst,1,0,0,0.0,-1,183.5,1,0.0014703290011378023,,
pandas,137,Statement,AvgSbst,1,1,1,0.1282051282051282,-1,33.0,1,0.00026353196722620625,,
pandas,141,Statement,AvgSbst,1,0,1,6.2645011600928076,-1,92.5,1,0.0007409780910802259,,
pandas,143,Statement,AvgSbst,1,1,1,0.49261083743842365,-1,51.5,1,0.0004127462452113421,,
pandas,146,Statement,AvgSbst,1,1,1,19.047619047619047,-1,2.5,1,2.0057927294025143e-05,,
pandas,168,Statement,AvgSbst,1,1,0,0.0,-1,2.0,1,1.5909633282952828e-05,,
sanic,1,Statement,AvgSbst,0,0,0,0.0,-1,4.5,1,0.0003387278885961611,,
sanic,3,Statement,AvgSbst,0,1,1,5.88235294117647,-1,17.5,1,0.0012862918044836457,,
sanic,4,Statement,AvgSbst,0,1,1,0.2004008016032064,-1,18.5,1,0.0013499708114419148,,
spacy,1,Statement,AvgSbst,0,0,0,0,-1,1.0,1,9.429958979678439e-06,,
spacy,2,Statement,AvgSbst,0,0,0,0.0,-1,9.0,1,8.49898484347703e-05,,
spacy,3,Statement,AvgSbst,0,0,0,0.0,-1,3.0,1,2.8053113895642416e-05,,
spacy,4,Statement,AvgSbst,1,0,1,46.51162790697674,-1,10.0,1,9.9589690475242e-05,,
spacy,5,Statement,AvgSbst,1,0,0,0.0,-1,1.0,1,1.002194806626512e-05,,
spacy,6,Statement,AvgSbst,0,1,1,0.8620689655172413,-1,18.666666666666664,1,0.00018750292973327706,,
thefuck,2,Statement,AvgSbst,0,0,0,0.0,-1,8.5,1,0.00195717246143219,,
thefuck,3,Statement,AvgSbst,0,0,0,0,-1,1.6666666666666665,1,0.0003878675044604763,,
thefuck,4,Statement,AvgSbst,1,0,1,37.5,-1,2.0,1,0.0004837929366231253,,
thefuck,6,Statement,AvgSbst,1,0,1,4.545454545454546,-1,1.5,1,0.0003667481662591687,,
thefuck,7,Statement,AvgSbst,0,0,0,0.0,-1,3.5,1,0.000885851683118198,,
thefuck,8,Statement,AvgSbst,0,0,0,0.0,-1,2.666666666666667,1,0.0007000962632361951,,
thefuck,13,Statement,AvgSbst,0,0,0,0.0,-1,4.5,1,0.0017077798861480076,,
thefuck,14,Statement,AvgSbst,0,1,1,100.0,-1,1.0,1,0.00039261876717707107,,
thefuck,15,Statement,AvgSbst,0,0,1,4.3478260869565215,-1,2.0,1,0.0007914523149980214,,
thefuck,17,Statement,AvgSbst,0,0,1,1.7857142857142856,-1,2.0,1,0.0008166598611678236,,
thefuck,19,Statement,AvgSbst,0,0,0,0.0,-1,3.5,1,0.0015597147950089127,,
thefuck,20,Statement,AvgSbst,0,0,1,58.333333333333336,-1,3.0,1,0.001344688480502017,,
thefuck,25,Statement,AvgSbst,0,0,0,0.0,-1,1.0,1,0.00055005500550055,,
thefuck,26,Statement,AvgSbst,0,0,1,57.89473684210527,-1,1.6666666666666665,1,0.0009137426900584795,,
thefuck,28,Statement,AvgSbst,0,0,1,16.666666666666664,-1,1.2,1,0.0006670372429127293,,
thefuck,29,Statement,AvgSbst,0,0,0,0.0,-1,1.3333333333333333,1,0.0007419773696902244,,
tornado,1,Statement,AvgSbst,0,0,1,0.11689070718877849,-1,1.0,1,5.662514156285391e-05,,
tornado,5,Statement,AvgSbst,0,1,1,27.397260273972602,-1,3.3333333333333335,1,0.00018432500184325002,,
tornado,6,Statement,AvgSbst,0,0,0,0.0,-1,6841.5,0,0.3787576814482644,,
tornado,8,Statement,AvgSbst,0,0,0,0.0,-1,294.5,1,0.016863261566651397,,
tqdm,4,Statement,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0004938271604938272,,
tqdm,5,Statement,AvgSbst,1,1,1,1.240694789081886,-1,8.333333333333334,1,0.004313319530710835,,
tqdm,6,Statement,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0005307855626326964,,
tqdm,7,Statement,AvgSbst,1,0,0,0.0,-1,961.0,0,0.5265753424657534,,
tqdm,8,Statement,AvgSbst,0,0,0,0.0,-1,2.5,1,0.002206531332744925,,
tqdm,9,Statement,AvgSbst,1,1,1,4.761904761904762,-1,3.4,1,0.006343283582089552,,
youtube-dl,1,Statement,AvgSbst,0,0,1,0.2695417789757413,-1,4.333333333333334,1,3.989847372992417e-05,,
youtube-dl,2,Statement,AvgSbst,0,0,1,1.6842105263157894,-1,14.9,1,0.00014151525800416,,
youtube-dl,6,Statement,AvgSbst,0,1,1,33.33333333333333,-1,1.5,1,2.3032275895955532e-05,,
youtube-dl,7,Statement,AvgSbst,0,1,1,4.3478260869565215,-1,5.333333333333333,1,8.495003875845518e-05,,
youtube-dl,13,Statement,AvgSbst,0,1,1,9.090909090909092,-1,8.5,1,7.402827008996612e-05,,
youtube-dl,15,Statement,AvgSbst,0,0,0,0.0,-1,54201.5,0,0.5111950504107367,,
youtube-dl,17,Statement,AvgSbst,1,0,1,3.8461538461538463,-1,2.0,1,1.9669744981756312e-05,,
youtube-dl,18,Statement,AvgSbst,0,0,1,0.21052631578947367,-1,11.0,1,0.0001088634654210047,,
youtube-dl,20,Statement,AvgSbst,0,0,1,3.571428571428571,-1,34885.33333333333,0,0.3476469982494078,,
youtube-dl,21,Statement,AvgSbst,0,1,1,88.88888888888889,-1,2.0,1,2.0809272611875853e-05,,
youtube-dl,24,Statement,AvgSbst,0,1,1,0.1520912547528517,-1,52.25,1,0.0005855522682445759,,
youtube-dl,25,Statement,AvgSbst,0,0,1,3.4482758620689653,-1,7.666666666666667,1,9.095690619970183e-05,,
youtube-dl,31,Statement,AvgSbst,0,1,1,58.139534883720934,-1,3.2,1,7.957427761476103e-05,,
