technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
Average,-1.0,1709.8230632551526,16,11.940298507462686,45,33.582089552238806,60,44.776119402985074,75,55.970149253731336,0.048515294992211924,0.0039583916263026715,109.14174019056297,-1.347775226767924
