project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
keras,26,-1,17.0,0.0004354173603462849
keras,31,-1,9.0,0.00023336617746201317
keras,33,-1,1.6666666666666665,4.346503238144912e-05
keras,35,-1,13.0,0.00034596550989993613
keras,38,-1,39.5,0.0010808887915936952
keras,40,-1,29.5,0.0008338044092707744
keras,41,-1,1.6666666666666665,4.8118101067259477e-05
keras,43,-1,3.6666666666666665,0.00010640047203118501
pandas,2,-1,24.0,0.00018685040289618125
pandas,12,-1,194.0,0.0015188882364454883
pandas,23,-1,197.0,0.001547513373814817
pandas,43,-1,134.5,0.001064983807495269
pandas,54,-1,5803.333333333333,0.04613912762331814
pandas,56,-1,320.0,0.0025443471761721886
pandas,68,-1,42839.0,0.34145000079705407
pandas,72,-1,1.5,1.1965443798310479e-05
pandas,74,-1,78.5,0.0006264814090644279
pandas,77,-1,14.0,0.00011173362703315296
pandas,81,-1,180.5,0.001444462227912932
pandas,84,-1,34.333333333333336,0.000274952617388751
pandas,116,-1,347.0,0.0027804041601897406
pandas,137,-1,637.0,0.005086965549184648
pandas,141,-1,108.5,0.0008691472744022109
pandas,143,-1,130.0,0.0010418837257762034
pandas,146,-1,2.5,2.0057927294025143e-05
pandas,168,-1,2.0,1.5909633282952828e-05
sanic,1,-1,2.5,0.0001881821603312006
sanic,3,-1,97.0,0.007129731716280779
sanic,4,-1,47.0,0.0034296555750145943
spacy,1,-1,1.0,9.429958979678439e-06
spacy,2,-1,5.0,4.7216582463761274e-05
spacy,3,-1,3.0,2.8053113895642416e-05
spacy,4,-1,10.0,9.9589690475242e-05
spacy,5,-1,1.0,1.002194806626512e-05
spacy,6,-1,17.666666666666668,0.00017745812992613725
thefuck,2,-1,8.5,0.00195717246143219
thefuck,3,-1,1.6666666666666665,0.0003878675044604763
thefuck,4,-1,4.0,0.0009675858732462506
thefuck,6,-1,2.0,0.0004889975550122249
thefuck,7,-1,6.0,0.0015186028853454822
thefuck,8,-1,5.0,0.0013126804935678655
thefuck,13,-1,3.0,0.0011385199240986717
thefuck,14,-1,1.0,0.00039261876717707107
thefuck,15,-1,2.0,0.0007914523149980214
thefuck,17,-1,2.0,0.0008166598611678236
thefuck,19,-1,5.0,0.0022281639928698753
thefuck,20,-1,3.0,0.001344688480502017
thefuck,25,-1,1.0,0.00055005500550055
thefuck,26,-1,2.0,0.0010964912280701754
thefuck,28,-1,1.2,0.0006670372429127293
thefuck,29,-1,2.3333333333333335,0.001298460396957893
tornado,1,-1,1.0,5.662514156285391e-05
tornado,5,-1,3.3333333333333335,0.00018432500184325002
tornado,6,-1,6841.5,0.3787576814482644
tornado,8,-1,8.5,0.00048671552908841043
tqdm,4,-1,1.0,0.0004938271604938272
tqdm,5,-1,89.33333333333333,0.04623878536922015
tqdm,6,-1,1.0,0.0005307855626326964
tqdm,7,-1,933.0,0.5112328767123288
tqdm,8,-1,2.5,0.002206531332744925
tqdm,9,-1,3.25,0.006063432835820896
youtube-dl,1,-1,4.333333333333334,3.989847372992417e-05
youtube-dl,2,-1,40.8,0.00038750486755501524
youtube-dl,6,-1,1.5,2.3032275895955532e-05
youtube-dl,7,-1,5.333333333333333,8.495003875845518e-05
youtube-dl,13,-1,8.5,7.402827008996612e-05
youtube-dl,15,-1,54201.0,0.5111903347197465
youtube-dl,17,-1,2.0,1.9669744981756312e-05
youtube-dl,18,-1,10.0,9.896678674636792e-05
youtube-dl,20,-1,34884.66666666667,0.3476403546360795
youtube-dl,21,-1,2.0,2.0809272611875853e-05
youtube-dl,24,-1,56.25,0.0006303792361484669
youtube-dl,25,-1,7.666666666666667,9.095690619970183e-05
youtube-dl,31,-1,3.2,7.957427761476103e-05
youtube-dl,34,-1,9314.25,0.25537383818166864
youtube-dl,41,-1,8.666666666666668,0.00042268175315385623
youtube-dl,43,-1,2.5,0.00014643861293345828
