project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
black,1,Statement,Muse,0,0,-1,23249.25,0.2502852805976898,15.817126725219573,-2.0114491844416564
black,3,Statement,Muse,0,0,-1,45665.0,0.5000328500722702,5.27110157367668,-2.3514067715784455
black,4,Statement,Muse,0,0,-1,45413.5,0.5017622751579971,12.20765164862824,-2.306065945129625
black,6,Statement,Muse,0,1,-1,162.5,0.0017980437284234752,53.264569669712664,-2.922221759788304
black,7,Statement,Muse,0,1,-1,4.0,4.4282567060412495e-05,0.004251926654265214,5
black,8,Statement,Muse,0,1,-1,210.0,0.0023249892054072606,176.6809699548344,-5.188514923457393
black,10,Statement,Muse,0,1,-1,1.0,1.1079964100916312e-05,0.0,8
black,11,Statement,Muse,0,1,-1,290.5,0.003219300287021953,132.58930602155996,-4.393473275627109
black,14,Statement,Muse,1,1,-1,18.0,0.00020002889306233122,436.00465964112783,-9.447357448020508
black,15,Statement,Muse,0,1,-1,17.310344827586206,0.000192213293961516,150.39064213415568,-4.17549307600116
black,18,Statement,Muse,0,0,-1,17.0,0.003309968847352025,5.2,-2.004841149773071
black,19,Statement,Muse,0,0,-1,21.0,0.004689593568557392,7.087455480807283,-2.0138504155124655
black,23,Statement,Muse,0,1,-1,40.5,0.011065573770491803,1.5605966438781855,-2.0205096333126162
cookiecutter,1,Statement,Muse,1,0,-1,764.5,0.5006548788474132,0.005263157894736842,-2.0052631578947366
cookiecutter,2,Statement,Muse,0,1,-1,5.666666666666667,0.0037802979764287306,34.18700787401575,-2.3779527559055116
cookiecutter,3,Statement,Muse,0,0,-1,732.5,0.501368925393566,0.4132231404958677,-2.0688705234159777
cookiecutter,4,Statement,Muse,0,1,-1,83.0,0.09201773835920177,5,-7
fastapi,1,Statement,Muse,0,1,-1,6.333333333333333,0.0014193933960854623,0.7044025157232705,-0.9224318658280923
fastapi,2,Statement,Muse,0,0,-1,2238.5,0.5025819488100584,488.9858728557013,-10.890652233740024
fastapi,3,Statement,Muse,1,1,-1,5.0,0.0011296882060551287,27.03884892086331,-2.011305241521069
fastapi,4,Statement,Muse,0,0,-1,2245.0,0.5087242238839792,550.0,-12
fastapi,5,Statement,Muse,0,0,-1,2229.5,0.5056702200045362,387.2448979591836,-9.040816326530612
fastapi,6,Statement,Muse,0,1,-1,1.0,0.00022716946842344388,0.0,8
