project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
black,1,Statement,Metallaxis,0,0,-1,23249.25,0.2502852805976898,15.788895859473026,-2.0114491844416564
black,3,Statement,Metallaxis,0,0,-1,45665.0,0.5000328500722702,7.641869337148306,-2.0343347639484977
black,4,Statement,Metallaxis,0,0,-1,45413.5,0.5017622751579971,0.3128618172665492,-2.002013591744274
black,6,Statement,Metallaxis,0,1,-1,270.0,0.0029875188103036204,3.652748691099476,-2.074083769633508
black,7,Statement,Metallaxis,0,1,-1,13.5,0.00014945366382889216,5.22681371246346,-2.0914164230667023
black,8,Statement,Metallaxis,0,1,-1,8.0,8.857101734884803e-05,8.76797124600639,1
black,10,Statement,Metallaxis,0,1,-1,1.3333333333333333,1.4773285467888417e-05,0.01195814648729447,4.654708520179372
black,11,Statement,Metallaxis,0,1,-1,389.0,0.004310870263860722,13.034932315799038,-2.2308530934859636
black,14,Statement,Metallaxis,1,1,-1,2.4,2.6670519074977497e-05,0.003417829678154372,1.6352243598042517
black,15,Statement,Metallaxis,0,1,-1,1.0,1.1103955228852518e-05,0.0,8.0
black,18,Statement,Metallaxis,0,0,-1,8.0,0.001557632398753894,0.08108925869894101,-2.006051437216339
black,19,Statement,Metallaxis,0,0,-1,3.0,0.0006699419383653417,0.008178340588312887,0.33201424614166974
black,23,Statement,Metallaxis,0,1,-1,309.0,0.08442622950819673,1.863269111249223,-2.065257924176507
cookiecutter,1,Statement,Metallaxis,1,0,-1,764.5,0.5006548788474132,0.005263157894736842,-2.0052631578947366
cookiecutter,2,Statement,Metallaxis,0,1,-1,9.0,0.00600400266844563,12.429133858267717,0.0
cookiecutter,3,Statement,Metallaxis,0,0,-1,732.5,0.501368925393566,0.43595041322314043,-2.053719008264463
cookiecutter,4,Statement,Metallaxis,0,1,-1,83.0,0.09201773835920177,5,-7
fastapi,1,Statement,Metallaxis,0,1,-1,1.0,0.00022411474675033618,0.0,8
fastapi,2,Statement,Metallaxis,0,0,-1,2238.5,0.5025819488100584,550.0,-12
fastapi,3,Statement,Metallaxis,1,1,-1,13.0,0.002937189335743335,542.5,-9.5
fastapi,4,Statement,Metallaxis,0,0,-1,2245.0,0.5087242238839792,550.0,-12.0
fastapi,5,Statement,Metallaxis,0,0,-1,2229.5,0.5056702200045362,550.0,-12.0
fastapi,6,Statement,Metallaxis,0,1,-1,13.5,0.0030667878237164927,7.909793814432988,-2.115335051546392
fastapi,7,Statement,Metallaxis,1,0,-1,1451.3333333333333,0.33791230112533954,537.5,-10.75
fastapi,9,Statement,Metallaxis,0,1,-1,686.8333333333334,0.18098375054896795,550.0,-12.0
fastapi,10,Statement,Metallaxis,0,0,-1,1283.3333333333333,0.33923693717508147,245.03864168618267,-2.003512880562061
fastapi,11,Statement,Metallaxis,1,0,-1,1286.6666666666667,0.34210759549765135,344.3397358943578,-8.260722470806504
fastapi,12,Statement,Metallaxis,0,0,-1,726.8,0.20387096774193547,520.1172413793104,-2.0068965517241377
fastapi,14,Statement,Metallaxis,0,0,-1,708.75,0.2679584120982987,550.0,-12.0
fastapi,16,Statement,Metallaxis,1,1,-1,1.0,0.00039416633819471815,0.0,8
httpie,2,Statement,Metallaxis,0,1,-1,13.0,0.004741064916119621,41.58201058201058,-2.5238095238095237
httpie,3,Statement,Metallaxis,1,0,-1,24.0,0.008846295613711759,275.0,-7.0
httpie,4,Statement,Metallaxis,0,1,-1,64.0,0.024931827035449942,316.7746820109025,-7.680799515445186
httpie,5,Statement,Metallaxis,0,1,-1,3.0,0.004975124378109453,0.11960132890365449,6
keras,1,Statement,Metallaxis,0,0,-1,16.0,0.00041747116839743254,10.402916506517961,-2.189143936482145
keras,3,Statement,Metallaxis,1,0,-1,5655.0,0.14767326474121273,550.0,-12
keras,5,Statement,Metallaxis,0,0,-1,18732.0,0.5006414368184734,182.01777907315653,-5.309414164966482
keras,6,Statement,Metallaxis,0,0,-1,18792.5,0.506932642766583,275.0,-7
keras,7,Statement,Metallaxis,0,0,-1,18845.0,0.5093518568571274,243.0231884057971,-4.71304347826087
keras,10,Statement,Metallaxis,1,1,-1,2.0,5.3921436467067486e-05,0.006600660066006601,1.3311331133113313
keras,14,Statement,Metallaxis,1,0,-1,6.0,0.00016739670228496499,150.0,3
keras,17,Statement,Metallaxis,0,0,-1,20.5,0.0005788344251185905,550.0,-12.0
keras,18,Statement,Metallaxis,1,0,-1,5070.142857142857,0.1432972374976784,12.64972652689152,-2.0077484047402008
keras,20,Statement,Metallaxis,1,1,-1,1421.16,0.04013669227293267,2.7635490509947407,-2.1930025154356274
keras,26,Statement,Metallaxis,1,0,-1,19555.5,0.5008708347206926,26.59365227227361,-2.4231485794131347
keras,31,Statement,Metallaxis,1,0,-1,12878.333333333334,0.33392971356462514,49.68358999037536,-2.903031761308951
keras,33,Statement,Metallaxis,1,1,-1,1.0,2.6079019428869475e-05,0.0,8.0
keras,35,Statement,Metallaxis,1,1,-1,87.5,0.0023286140089418777,0.6224409448818897,-2.010236220472441
keras,38,Statement,Metallaxis,1,0,-1,4.5,0.00012313922942206655,10.017641597028783,-0.001392757660167554
keras,40,Statement,Metallaxis,0,0,-1,1.0,2.826455624646693e-05,0.0,8
keras,41,Statement,Metallaxis,0,1,-1,1.5,4.3306290960533534e-05,0.004195804195804196,2.998601398601399
keras,43,Statement,Metallaxis,0,0,-1,11490.0,0.3334203882649952,0.8369565217391304,-2.108695652173913
pandas,2,Statement,Metallaxis,1,1,-1,18.0,0.00014013780217213593,470.00563502384045,-2.0056350238404854
pandas,12,Statement,Metallaxis,1,0,-1,52.5,0.00041103934233705224,425.0,-10.333333333333334
pandas,23,Statement,Metallaxis,1,0,-1,42696.666666666664,0.33539930296436526,1.7767393561786087,-2.09865005192108
