technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
Average,-1.0,1700.601398849906,24,17.91044776119403,49,36.56716417910448,64,47.76119402985074,79,58.95522388059702,0.047929647792809456,0.003302528846968437,105.90261219414826,-0.1969703290468572
