project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
black,1,9860.772542476654,1.0,0.041666666666666664
black,3,2934.713768720627,1.0,0.041666666666666664
black,4,36802.90059328079,1.0,0.043478260869565216
black,6,60647.180084228516,1.5,0.06521739130434782
black,7,38467.157809495926,1.0,0.043478260869565216
black,8,40048.151502370834,3.0,0.13043478260869565
black,10,36411.9872405529,1.0,0.043478260869565216
black,11,55316.58390331268,3.0,0.13043478260869565
black,14,11397.33365225792,3.0,0.13636363636363635
black,15,37823.36705946922,3.0,0.13636363636363635
black,18,23721.572602033615,1.0,0.06666666666666667
black,19,14800.312005281448,1.0,0.06666666666666667
black,23,7935.155114650726,1.0,0.07142857142857142
cookiecutter,1,15.119228601455688,1.0,0.05555555555555555
cookiecutter,2,138.67243552207947,2.5,0.1388888888888889
cookiecutter,3,41.21637177467346,1.0,0.05555555555555555
cookiecutter,4,10.85617208480835,4.0,0.3333333333333333
fastapi,1,967.2091643810272,1.0,0.025
fastapi,2,1173.8808906078339,2.0,0.05
fastapi,3,1301.428593158722,1.0,0.025
fastapi,4,457.368346452713,3.5,0.12962962962962962
fastapi,5,324.2960829734802,16.0,0.5925925925925926
fastapi,6,361.4668378829956,1.0,0.037037037037037035
fastapi,7,323.9393322467804,15.5,0.5961538461538461
fastapi,9,427.9466383457184,3.0,0.12
fastapi,10,889.5487492084503,2.0,0.08
fastapi,11,587.9990510940552,3.0,0.12
fastapi,12,452.6882300376892,2.0,0.08
fastapi,14,409.0861096382141,14.5,0.6304347826086957
fastapi,16,14.806779384613037,1.0,0.047619047619047616
httpie,2,664.7562539577484,5.0,0.2
httpie,3,612.1916303634644,1.0,0.04
httpie,4,696.679612159729,1.5,0.06
httpie,5,609.3335168361664,1.0,0.16666666666666666
keras,1,20474.759580373764,1.0,0.007246376811594203
keras,3,55411.42900657654,4.5,0.033582089552238806
keras,5,108732.53878593445,2.0,0.015037593984962405
keras,6,26618.655654668808,4.0,0.030534351145038167
keras,7,26873.766787290573,11.5,0.08984375
keras,10,1428.1467032432556,1.0,0.007633587786259542
keras,14,1781.590609550476,1.5,0.011811023622047244
keras,17,2160.1674296855927,2.0,0.015748031496062992
keras,18,2745.791868209839,1.5,0.011811023622047244
keras,20,124819.54414367676,1.0,0.007874015748031496
keras,26,6982.627624511719,1.0,0.008064516129032258
keras,31,3046.171303510666,1.0,0.008620689655172414
keras,33,136.22279143333435,1.0,0.008620689655172414
keras,35,3499.2164299488068,1.0,0.008620689655172414
keras,38,162475.837921381,5.0,0.04424778761061947
keras,40,13953.761546850204,4.5,0.04054054054054054
keras,41,2113.677156686783,1.0,0.00909090909090909
keras,43,693.9736642837524,1.0,0.00909090909090909
pandas,2,45242.27771639824,11.5,0.049145299145299144
pandas,12,57601.012444257736,9.5,0.040948275862068964
pandas,23,17276.90990948677,2.0,0.008658008658008658
pandas,43,61607.92873764038,2.0,0.00881057268722467
pandas,54,1070.6514387130737,1.0,0.004405286343612335
pandas,56,123492.80399799347,20.0,0.0881057268722467
pandas,68,2871.5640914440155,1.0,0.004424778761061947
pandas,72,11336.808922052383,13.5,0.059734513274336286
pandas,74,13110.050924539566,4.5,0.01991150442477876
pandas,77,110.27465343475342,2.0,0.008849557522123894
pandas,81,50137.30511569977,4.0,0.017699115044247787
pandas,84,15465.597380638123,1.0,0.004464285714285714
pandas,116,53511.98317742348,11.0,0.0502283105022831
pandas,137,105794.2286362648,21.0,0.09545454545454546
pandas,141,7658.712118864059,2.0,0.0091324200913242
pandas,143,55284.04243397713,14.5,0.06621004566210045
pandas,146,727.0326640605927,1.0,0.004651162790697674
pandas,168,35796.7813680172,6.0,0.02857142857142857
sanic,1,20964.621230602264,1.0,0.011494252873563218
sanic,3,6982.3578724861145,1.5,0.017241379310344827
sanic,4,7370.0145852565765,6.0,0.07058823529411765
spacy,1,6.714038133621216,220.5,0.5011363636363636
spacy,2,20776.617928266525,4.5,0.010250569476082005
spacy,3,68.90127515792847,1.0,0.0022624434389140274
spacy,4,142.55076122283936,1.0,0.002380952380952381
spacy,5,4129.721351623535,1.0,0.0024154589371980675
spacy,6,4397.023817062378,1.5,0.003658536585365854
thefuck,2,76.0313172340393,1.0,0.005434782608695652
thefuck,3,5.9149253368377686,91.0,0.5027624309392266
thefuck,4,43.132866621017456,1.5,0.008522727272727272
thefuck,6,72.23761439323425,3.0,0.017241379310344827
thefuck,7,49.34972405433655,86.0,0.5119047619047619
thefuck,8,21.025841236114502,2.0,0.012345679012345678
thefuck,13,70.38905692100525,3.0,0.02608695652173913
thefuck,14,9.169326305389404,1.0,0.009009009009009009
thefuck,15,68.23840570449829,1.0,0.00909090909090909
thefuck,17,533.4819567203522,2.0,0.01904761904761905
thefuck,19,49.26408100128174,47.5,0.5163043478260869
thefuck,20,43.491228342056274,1.5,0.016304347826086956
thefuck,25,9.846987962722778,41.5,0.5123456790123457
thefuck,26,36.84566569328308,1.0,0.012195121951219513
thefuck,28,66.50066685676575,1.5,0.01875
thefuck,29,10.509875774383545,41.0,0.5125
tornado,1,58152.868394851685,11.0,0.28205128205128205
tornado,5,5809.100916862488,1.0,0.022727272727272728
tornado,6,4062.3834235668182,1.5,0.03409090909090909
tornado,8,44027.79805994034,2.0,0.045454545454545456
tqdm,4,3216.189615726471,2.0,0.16666666666666666
tqdm,5,18537.036682605743,1.0,0.09090909090909091
tqdm,6,1287.7019319534302,1.0,0.1
tqdm,7,170.25834918022156,1.0,0.1111111111111111
tqdm,8,4396.899015665054,1.0,0.125
tqdm,9,1288.7601749897003,1.5,0.5
youtube-dl,1,17249.597576856613,1.0,0.0012706480304955528
youtube-dl,2,14802.59272313118,1.0,0.0012836970474967907
youtube-dl,6,1099.8362061977386,1.0,0.0017513134851138354
youtube-dl,7,1283.75954246521,1.0,0.0017699115044247787
youtube-dl,13,2989.8553450107574,1.0,0.001226993865030675
youtube-dl,15,3771.366233110428,1.0,0.001282051282051282
youtube-dl,17,3072.5277514457703,1.0,0.0013123359580052493
youtube-dl,18,30649.701279878616,2.0,0.002628120893561104
youtube-dl,20,3039.9116656780243,1.0,0.0013192612137203166
youtube-dl,21,2411.5949206352234,1.0,0.0013568521031207597
youtube-dl,24,23554.804122686386,1.5,0.0021398002853067048
youtube-dl,25,2646.812632083893,1.0,0.0014771048744460858
youtube-dl,31,593.8516111373901,1.0,0.002352941176470588
youtube-dl,34,668.0723912715912,1.0,0.002570694087403599
youtube-dl,41,254.2592499256134,1.0,0.004329004329004329
youtube-dl,43,184.79787278175354,1.0,0.005376344086021506
