project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
black,1,132.3571379184723,8.5,9.150509737218891e-05
black,3,104.21208119392395,46853.5,0.5130469537032981
black,4,68.4707555770874,239.0,0.0026406505502276044
black,6,58.77962040901184,29.5,0.00032641409223687707
black,7,64.7829794883728,194.0,0.002147704502430006
black,8,46.83869695663452,36.0,0.0003985695780698161
black,10,62.782360315322876,1.0,1.1079964100916312e-05
black,11,56.28782558441162,711.3333333333334,0.00788294528113006
black,14,52.5775830745697,1.0,1.1112716281240624e-05
black,15,61.06019687652588,1.0,1.1103955228852518e-05
black,18,49.46785068511963,1.5,0.0002920560747663551
black,19,33.047914028167725,18.0,0.00401965163019205
black,23,14.277763605117798,147.0,0.04016393442622951
cookiecutter,1,14.507770538330078,3.0,0.0019646365422396855
cookiecutter,2,2.641118288040161,1.0,0.00066711140760507
cookiecutter,3,8.216080665588379,6.5,0.004449007529089665
cookiecutter,4,9.38987398147583,29.25,0.03242793791574279
fastapi,1,40.023441553115845,4.666666666666666,0.0010458688181682353
fastapi,2,7.2961249351501465,2551.0,0.5727436012572968
fastapi,3,12.749234676361084,4.5,0.001016719385449616
fastapi,4,1.8506519794464111,121.0,0.027418989349648766
fastapi,5,1.5185177326202393,2380.0,0.5398049444318439
fastapi,7,2.0202980041503906,3.5,0.0008149010477299185
fastapi,10,9.676014184951782,6.0,0.0015860428231562252
fastapi,12,3.7883567810058594,1.0,0.00028050490883590464
fastapi,14,6.0734312534332275,870.75,0.3292060491493384
fastapi,16,0.7255284786224365,1.0,0.00039416633819471815
httpie,2,10.510277509689331,72.33333333333333,0.02637977145635789
httpie,3,15.367119312286377,121.0,0.044600073719130114
httpie,5,8.386019468307495,4.0,0.006633499170812604
keras,1,1049.5740146636963,1.0,2.6091948024839534e-05
keras,5,334.0135052204132,67.5,0.0018040410519563823
keras,7,16.23026442527771,8.5,0.00022974214822422834
keras,10,87.1016194820404,1.5,4.044107735030061e-05
keras,14,26.784066915512085,1.5,4.1849175571241246e-05
keras,17,29.182665824890137,4.5,0.00012706121526993448
keras,26,32.99368643760681,22.0,0.000563481289859898
keras,31,28.89354920387268,9.0,0.00023336617746201317
keras,35,18.091214179992676,7.5,0.00019959548648073238
pandas,2,1341.9947276115417,66.0,0.0005138386079644984
pandas,12,2552.903843164444,95.0,0.0007437854766099041
pandas,23,49.26249623298645,16.5,0.00012961406430428668
pandas,47,6099.173007726669,4.5,3.570096868628369e-05
pandas,54,25445.52511405945,5839.333333333333,0.04642534392333643
pandas,56,1699.1994307041168,188.0,0.0014948039660011609
pandas,68,23.321685075759888,42839.666666666664,0.34145531449097466
pandas,74,134.1193699836731,96.5,0.0007701331971301565
