project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
black,1,0.6854918003082275,135.0,0.3341584158415842
black,3,0.6290433406829834,167.0,0.5015015015015015
black,4,0.5745937824249268,154.5,0.5016233766233766
black,7,0.6276981830596924,100.33333333333333,0.33444444444444443
black,8,0.5991418361663818,150.5,0.5016666666666667
black,11,0.5091359615325928,147.5,0.5017006802721088
black,14,2.250056743621826,1.0,0.0035211267605633804
black,15,0.30411195755004883,12.73913043478261,0.04362715902322811
black,18,0.32663536071777344,70.0,0.25089605734767023
black,19,0.317777156829834,85.0,0.3346456692913386
black,23,0.29166126251220703,42.6,0.2009433962264151
cookiecutter,1,2.7894608974456787,1.0,0.01639344262295082
cookiecutter,2,0.7817788124084473,15.5,0.2540983606557377
cookiecutter,3,0.8879377841949463,29.0,0.5087719298245614
cookiecutter,4,0.3407151699066162,7.6,0.2054054054054054
fastapi,1,0.4048163890838623,2.5,0.016233766233766232
fastapi,2,0.47297072410583496,77.5,0.5032467532467533
fastapi,4,0.42542433738708496,75.0,0.5033557046979866
fastapi,5,0.43041467666625977,73.5,0.5034246575342466
fastapi,6,0.4800584316253662,73.5,0.5034246575342466
fastapi,9,0.43376779556274414,43.333333333333336,0.3359173126614987
fastapi,10,0.5058250427246094,43.333333333333336,0.3359173126614987
fastapi,11,1.3891072273254395,70.5,0.5465116279069767
fastapi,12,0.475421667098999,63.5,0.503968253968254
fastapi,14,0.4679243564605713,96,1.0
fastapi,16,0.38358402252197266,1.0,0.010869565217391304
httpie,2,0.9915053844451904,58.0,0.3352601156069364
httpie,3,2.016903877258301,1.0,0.005780346820809248
httpie,4,0.7479918003082275,83.0,0.503030303030303
httpie,5,0.6497330665588379,4.0,0.26666666666666666
keras,1,1.4024882316589355,174.0909090909091,0.09095658782179158
keras,5,1.2011098861694336,927.5,0.500269687162891
keras,7,1.4985525608062744,908.0,0.5002754820936639
keras,10,1.2798466682434082,1.0,0.0005461496450027307
keras,14,2.484654664993286,2.0,0.0011661807580174927
keras,17,4.541854619979858,848.5,0.5002948113207547
keras,26,5.395427942276001,1.0,0.0005780346820809249
keras,31,3.7847249507904053,3.0,0.0017241379310344827
keras,35,2.8947038650512695,1.0,0.0005865102639296188
pandas,2,0.6233603954315186,1.5,0.00027110066871498283
pandas,23,1.3557722568511963,2774.5,0.5001802776275465
pandas,54,0.414872407913208,1848.0,0.3333934692404835
pandas,56,0.25489234924316406,2771.0,0.5000902364194189
pandas,68,0.8394172191619873,5529,1.0
pandas,74,0.2429637908935547,2762.5,0.5000905141202028
pandas,81,0.49903249740600586,2.0,0.0003630422944273008
pandas,116,0.5455679893493652,2802.0,0.5005359056806002
pandas,137,3.345067024230957,1.0,0.00017834849295523454
pandas,141,0.8571794033050537,2795.0,0.5001789549033644
pandas,168,1.5494191646575928,2.0,0.00035106196243637
sanic,1,0.2945084571838379,399.5,0.5006265664160401
sanic,3,0.21820521354675293,268.3333333333333,0.3337479270315091
sanic,4,0.5681576728820801,390.0,0.5006418485237484
spacy,1,0.2066631317138672,311.6666666666667,0.33369022127052106
spacy,2,0.7945311069488525,311.0,0.33369098712446355
spacy,3,0.24547219276428223,490.0,0.5005107252298263
spacy,4,0.20963692665100098,1.0,0.0010298661174047373
spacy,5,0.41442179679870605,2.0,0.0020639834881320948
spacy,6,0.26052165031433105,321.0,0.33367983367983367
thefuck,2,0.4209434986114502,280.5,0.5008928571428571
thefuck,3,0.2850189208984375,277.5,0.5009025270758123
thefuck,4,0.8989002704620361,1.0,0.0018726591760299626
thefuck,6,0.5498056411743164,1.0,0.0018867924528301887
thefuck,7,0.3808603286743164,258.5,0.500968992248062
thefuck,8,0.40288686752319336,164.33333333333334,0.3340108401084011
thefuck,13,0.4605858325958252,88.25,0.2507102272727273
thefuck,14,0.4658629894256592,171.0,0.501466275659824
thefuck,15,0.29261040687561035,113.33333333333333,0.33431661750245817
thefuck,17,8.080394744873047,82.0,0.25076452599388377
thefuck,19,0.4408998489379883,160.5,0.5015625
thefuck,20,0.66213059425354,107.33333333333333,0.3343717549325026
thefuck,25,0.44376707077026367,138.5,0.5018115942028986
thefuck,26,0.38178014755249023,139.5,0.5017985611510791
thefuck,28,0.6995997428894043,137.5,0.5018248175182481
thefuck,29,0.3748607635498047,137.5,0.5018248175182481
tornado,1,0.5934534072875977,555.0,0.5004508566275925
tornado,5,0.6924958229064941,648.0,0.5003861003861004
tornado,6,0.7355942726135254,323.75,0.250193199381762
tornado,8,0.7850687503814697,423.6666666666667,0.33359580052493437
tornado,12,5.858273983001709,399.3333333333333,0.3336118072960178
tqdm,1,0.660897970199585,6.0,0.04316546762589928
tqdm,2,0.5703408718109131,31.0,0.25203252032520324
tqdm,4,1.6094095706939697,1.0,0.010101010101010102
tqdm,5,2.316253185272217,32.0,0.34408602150537637
tqdm,6,1.8079266548156738,1.0,0.01098901098901099
tqdm,7,0.6752321720123291,91,1.0
tqdm,8,0.5377602577209473,26.5,0.5096153846153846
tqdm,9,0.9712021350860596,1.0,0.07142857142857142
youtube-dl,1,9.014769315719604,1340.0,0.5001866368047779
youtube-dl,2,2.4230871200561523,1297.5,0.5001927525057825
youtube-dl,6,1.6094958782196045,436.5,0.2501432664756447
youtube-dl,7,1.6091067790985107,560.0,0.33353186420488384
youtube-dl,13,4.4583740234375,1401.5,0.5001784439685939
youtube-dl,15,5.735435724258423,1307.5,0.5001912777352716
youtube-dl,17,2.623234510421753,1.0,0.0004008016032064128
youtube-dl,18,1.7355661392211914,1241.5,0.500201450443191
youtube-dl,20,4.878852128982544,1235.5,0.5002024291497976
youtube-dl,21,7.63627290725708,1200.5,0.5002083333333334
youtube-dl,24,6.176683664321899,1131.5,0.5002210433244916
youtube-dl,25,4.928215503692627,727.0,0.33348623853211007
youtube-dl,31,2.0314178466796875,286.0,0.25021872265966755
youtube-dl,34,1.961803674697876,267.75,0.2502336448598131
youtube-dl,41,1.329451322555542,372.0,0.5006729475100942
youtube-dl,43,1.7020924091339111,326.0,0.500768049155146
