Entity,Score
thefuck/types.py::56,0.9090909090909091
thefuck/types.py::55,0.9090909090909091
thefuck/utils.py::179,0.5458363904912633
thefuck/rules/php_s.py::6,0.5458363904912633
thefuck/utils.py::39,0.47619047619047616
thefuck/utils.py::34,0.47619047619047616
thefuck/utils.py::33,0.47619047619047616
thefuck/utils.py::32,0.47619047619047616
thefuck/utils.py::31,0.47619047619047616
thefuck/utils.py::30,0.47619047619047616
thefuck/utils.py::178,0.47619047619047616
thefuck/utils.py::170,0.47619047619047616
thefuck/utils.py::169,0.47619047619047616
thefuck/utils.py::166,0.47619047619047616
thefuck/utils.py::165,0.47619047619047616
thefuck/types.py::46,0.47619047619047616
thefuck/types.py::40,0.47619047619047616
thefuck/types.py::39,0.47619047619047616
thefuck/types.py::38,0.47619047619047616
thefuck/shells/generic.py::99,0.47619047619047616
thefuck/shells/generic.py::97,0.47619047619047616
thefuck/shells/generic.py::94,0.47619047619047616
thefuck/shells/generic.py::92,0.47619047619047616
thefuck/shells/generic.py::89,0.47619047619047616
thefuck/shells/generic.py::85,0.47619047619047616
thefuck/shells/generic.py::84,0.47619047619047616
thefuck/shells/generic.py::82,0.47619047619047616
thefuck/utils.py::181,0.0
thefuck/utils.py::131,0.0
thefuck/utils.py::130,0.0
thefuck/utils.py::127,0.0
thefuck/utils.py::126,0.0
thefuck/utils.py::125,0.0
thefuck/rules/php_s.py::10,0.0
