Entity,Score
black.py::827,0.47619047619047616
black.py::826,0.47619047619047616
black.py::823,0.47619047619047616
black.py::822,0.47619047619047616
black.py::821,0.47619047619047616
black.py::819,0.47619047619047616
black.py::818,0.47619047619047616
black.py::816,0.47619047619047616
black.py::815,0.47619047619047616
black.py::814,0.47619047619047616
black.py::813,0.47619047619047616
black.py::812,0.47619047619047616
black.py::811,0.47619047619047616
black.py::810,0.47619047619047616
black.py::3111,0.3225806451612903
black.py::3512,0.14084507042253522
black.py::3138,0.14084507042253522
black.py::3137,0.14084507042253522
black.py::3136,0.14084507042253522
black.py::3130,0.14084507042253522
black.py::3123,0.14084507042253522
black.py::3122,0.14084507042253522
black.py::3120,0.14084507042253522
black.py::3119,0.14084507042253522
black.py::3118,0.14084507042253522
black.py::3117,0.14084507042253522
black.py::3511,0.1234567901234568
black.py::3510,0.1234567901234568
black.py::3509,0.1234567901234568
black.py::3114,0.1234567901234568
black.py::3113,0.1234567901234568
black.py::3110,0.1234567901234568
black.py::3109,0.1234567901234568
black.py::3108,0.1234567901234568
black.py::3107,0.1234567901234568
black.py::3106,0.1234567901234568
black.py::3105,0.1234567901234568
black.py::3104,0.1234567901234568
black.py::2210,0.1234567901234568
black.py::2898,0.10989010989010989
black.py::3535,0.0900900900900901
black.py::3532,0.0900900900900901
black.py::3528,0.0900900900900901
black.py::3527,0.0900900900900901
black.py::3526,0.0900900900900901
black.py::3524,0.0900900900900901
black.py::3523,0.0900900900900901
black.py::3522,0.0900900900900901
black.py::2312,0.05235602094240837
black.py::2239,0.05235602094240837
black.py::3039,0.04524886877828054
black.py::3019,0.04524886877828054
black.py::3017,0.04524886877828054
black.py::2510,0.04524886877828054
black.py::2232,0.04524886877828054
black.py::2231,0.04524886877828054
black.py::3544,0.04329004329004329
black.py::3035,0.04329004329004329
black.py::3034,0.04329004329004329
black.py::3033,0.04329004329004329
black.py::3032,0.04329004329004329
black.py::3028,0.04329004329004329
black.py::3018,0.04329004329004329
black.py::3016,0.04329004329004329
black.py::2508,0.04329004329004329
black.py::2507,0.04329004329004329
black.py::2364,0.04329004329004329
black.py::2363,0.04329004329004329
black.py::2362,0.04329004329004329
black.py::2361,0.04329004329004329
black.py::2360,0.04329004329004329
black.py::2323,0.04329004329004329
black.py::2321,0.04329004329004329
black.py::2320,0.04329004329004329
black.py::2319,0.04329004329004329
black.py::2318,0.04329004329004329
black.py::2317,0.04329004329004329
black.py::2316,0.04329004329004329
black.py::2315,0.04329004329004329
black.py::2314,0.04329004329004329
black.py::2307,0.04329004329004329
black.py::2306,0.04329004329004329
black.py::2305,0.04329004329004329
black.py::2301,0.04329004329004329
black.py::2300,0.04329004329004329
black.py::2203,0.04329004329004329
black.py::3102,0.0398406374501992
black.py::3101,0.0398406374501992
black.py::3027,0.0398406374501992
black.py::3026,0.0398406374501992
black.py::3025,0.0398406374501992
black.py::2511,0.0398406374501992
black.py::2506,0.0398406374501992
black.py::2505,0.0398406374501992
black.py::2504,0.0398406374501992
black.py::2503,0.0398406374501992
black.py::2502,0.0398406374501992
black.py::2500,0.0398406374501992
black.py::2499,0.0398406374501992
black.py::2498,0.0398406374501992
black.py::2493,0.0398406374501992
black.py::2489,0.0398406374501992
black.py::2488,0.0398406374501992
black.py::2487,0.0398406374501992
black.py::2484,0.0398406374501992
black.py::2482,0.0398406374501992
black.py::2481,0.0398406374501992
black.py::2474,0.0398406374501992
black.py::2473,0.0398406374501992
black.py::2470,0.0398406374501992
black.py::2468,0.0398406374501992
black.py::2467,0.0398406374501992
black.py::2466,0.0398406374501992
black.py::2462,0.0398406374501992
black.py::2458,0.0398406374501992
black.py::2457,0.0398406374501992
black.py::2456,0.0398406374501992
black.py::2452,0.0398406374501992
black.py::2451,0.0398406374501992
black.py::2439,0.0398406374501992
black.py::2438,0.0398406374501992
black.py::2437,0.0398406374501992
black.py::2426,0.0398406374501992
black.py::2425,0.0398406374501992
black.py::2424,0.0398406374501992
black.py::2422,0.0398406374501992
black.py::2421,0.0398406374501992
black.py::2420,0.0398406374501992
black.py::2410,0.0398406374501992
black.py::2407,0.0398406374501992
black.py::2405,0.0398406374501992
black.py::2404,0.0398406374501992
black.py::2403,0.0398406374501992
black.py::2402,0.0398406374501992
black.py::2401,0.0398406374501992
black.py::2382,0.0398406374501992
black.py::2381,0.0398406374501992
black.py::2308,0.0398406374501992
black.py::2304,0.0398406374501992
black.py::2303,0.0398406374501992
black.py::2302,0.0398406374501992
black.py::2299,0.0398406374501992
black.py::2298,0.0398406374501992
black.py::2297,0.0398406374501992
black.py::2296,0.0398406374501992
black.py::2295,0.0398406374501992
black.py::2294,0.0398406374501992
black.py::2293,0.0398406374501992
black.py::2292,0.0398406374501992
black.py::2236,0.0398406374501992
black.py::2235,0.0398406374501992
black.py::2228,0.0398406374501992
black.py::2227,0.0398406374501992
black.py::2226,0.0398406374501992
black.py::2223,0.0398406374501992
black.py::2215,0.0398406374501992
black.py::2213,0.0398406374501992
black.py::2202,0.0398406374501992
black.py::2201,0.0398406374501992
black.py::1330,0.0398406374501992
black.py::1233,0.0398406374501992
black.py::1232,0.0398406374501992
black.py::1138,0.0398406374501992
black.py::1133,0.0398406374501992
black.py::1130,0.0398406374501992
black.py::1129,0.0398406374501992
black.py::1013,0.0398406374501992
black.py::995,0.03690036900369004
black.py::2222,0.03690036900369004
black.py::2221,0.03690036900369004
black.py::2220,0.03690036900369004
black.py::2216,0.03690036900369004
black.py::2212,0.03690036900369004
black.py::2200,0.03690036900369004
black.py::2196,0.03690036900369004
black.py::1970,0.03690036900369004
blib2to3/pgen2/tokenize.py::463,0.034364261168384876
blib2to3/pgen2/tokenize.py::448,0.034364261168384876
blib2to3/pgen2/tokenize.py::446,0.034364261168384876
black.py::3058,0.03322259136212624
black.py::3180,0.03215434083601286
black.py::2707,0.03215434083601286
black.py::2706,0.03215434083601286
black.py::2701,0.03215434083601286
black.py::2700,0.03215434083601286
black.py::2692,0.03215434083601286
black.py::2682,0.03215434083601286
black.py::2678,0.03215434083601286
black.py::2675,0.03215434083601286
black.py::2674,0.03215434083601286
black.py::1543,0.03215434083601286
black.py::2760,0.03115264797507788
black.py::2759,0.03115264797507788
black.py::2758,0.03115264797507788
black.py::2757,0.03115264797507788
black.py::2755,0.03115264797507788
blib2to3/pytree.py::153,0.030211480362537763
blib2to3/pytree.py::152,0.030211480362537763
blib2to3/pytree.py::151,0.030211480362537763
blib2to3/pytree.py::150,0.030211480362537763
blib2to3/pytree.py::149,0.030211480362537763
blib2to3/pytree.py::148,0.030211480362537763
blib2to3/pytree.py::147,0.030211480362537763
blib2to3/pytree.py::146,0.030211480362537763
black.py::1731,0.030211480362537763
black.py::1259,0.030211480362537763
blib2to3/pgen2/tokenize.py::459,0.029325513196480937
black.py::1727,0.029325513196480937
black.py::1726,0.029325513196480937
black.py::1725,0.029325513196480937
black.py::1724,0.029325513196480937
black.py::1723,0.029325513196480937
black.py::1722,0.029325513196480937
black.py::1710,0.029325513196480937
blib2to3/pytree.py::305,0.027700831024930747
