project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
thefuck,17,Function,AvgAlfa,0,0,1,1.7857142857142856,-1,2.5,1,0.00764525993883792,,
thefuck,19,Function,AvgAlfa,0,0,0,0.0,-1,2.5,1,0.0078125,,
thefuck,20,Function,AvgAlfa,0,0,1,58.333333333333336,-1,2.0,1,0.006230529595015576,,
thefuck,25,Function,AvgAlfa,0,0,0,0.0,-1,1.0,1,0.0036231884057971015,,
thefuck,26,Function,AvgAlfa,0,0,1,57.89473684210527,-1,1.0,1,0.0035971223021582736,,
thefuck,28,Function,AvgAlfa,0,0,1,16.666666666666664,-1,1.0,1,0.0036496350364963502,,
thefuck,29,Function,AvgAlfa,0,0,0,0.0,-1,1.0,1,0.0036496350364963502,,
tornado,1,Function,AvgAlfa,0,0,1,0.11689070718877849,-1,1.0,1,0.0009017132551848512,,
tornado,5,Function,AvgAlfa,0,1,1,27.397260273972602,-1,1.5,1,0.0011583011583011582,,
tornado,6,Function,AvgAlfa,0,0,0,0.0,-1,913.0,0,0.705564142194745,,
tornado,8,Function,AvgAlfa,0,0,0,0.0,-1,6.0,1,0.004724409448818898,,
tqdm,3,Function,AvgAlfa,0,0,0,0.0,-1,105,0,1.0,,
tqdm,4,Function,AvgAlfa,1,0,0,0.0,-1,1.0,1,0.010101010101010102,,
tqdm,5,Function,AvgAlfa,1,1,1,1.240694789081886,-1,4.0,1,0.043010752688172046,,
tqdm,6,Function,AvgAlfa,1,0,0,0.0,-1,1.0,1,0.01098901098901099,,
tqdm,7,Function,AvgAlfa,1,0,0,0.0,-1,91,0,1.0,,
tqdm,8,Function,AvgAlfa,0,0,0,0.0,-1,1.0,1,0.019230769230769232,,
tqdm,9,Function,AvgAlfa,1,1,1,4.761904761904762,-1,1.0,1,0.07142857142857142,,
youtube-dl,1,Function,AvgAlfa,0,0,1,0.2695417789757413,-1,1.0,1,0.0003732736095558044,,
youtube-dl,2,Function,AvgAlfa,0,0,1,1.6842105263157894,-1,1.0,1,0.00038550501156515033,,
youtube-dl,6,Function,AvgAlfa,0,1,1,33.33333333333333,-1,1.0,1,0.0005730659025787965,,
youtube-dl,7,Function,AvgAlfa,0,1,1,4.3478260869565215,-1,1.0,1,0.0005955926146515784,,
youtube-dl,13,Function,AvgAlfa,0,1,1,9.090909090909092,-1,1.0,1,0.00035688793718772306,,
youtube-dl,15,Function,AvgAlfa,0,0,0,0.0,-1,2.0,1,0.0007651109410864575,,
youtube-dl,17,Function,AvgAlfa,1,0,1,3.8461538461538463,-1,1.0,1,0.0004008016032064128,,
youtube-dl,18,Function,AvgAlfa,0,0,1,0.21052631578947367,-1,1.0,1,0.00040290088638195,,
youtube-dl,20,Function,AvgAlfa,0,0,1,3.571428571428571,-1,2.0,1,0.0008097165991902834,,
youtube-dl,21,Function,AvgAlfa,0,1,1,88.88888888888889,-1,1.0,1,0.0004166666666666667,,
youtube-dl,24,Function,AvgAlfa,0,1,1,0.1520912547528517,-1,7.0,1,0.003094606542882405,,
youtube-dl,25,Function,AvgAlfa,0,0,1,3.4482758620689653,-1,1.0,1,0.00045871559633027525,,
youtube-dl,31,Function,AvgAlfa,0,1,1,58.139534883720934,-1,1.0,1,0.0008748906386701663,,
youtube-dl,34,Function,AvgAlfa,0,1,0,0.0,-1,2.0,1,0.001869158878504673,,
youtube-dl,41,Function,AvgAlfa,0,0,0,0.0,-1,1.0,1,0.0013458950201884253,,
youtube-dl,43,Function,AvgAlfa,0,0,0,0.0,-1,1.0,1,0.0015360983102918587,,
black,1,Function,AvgSbst,0,0,0,0.0,-1,4.0,1,0.009900990099009901,,
black,3,Function,AvgSbst,0,0,0,0.0,-1,100.5,1,0.30180180180180183,,
black,4,Function,AvgSbst,0,0,0,0.0,-1,39.5,1,0.12824675324675325,,
black,6,Function,AvgSbst,0,1,1,0.11206574523720583,-1,11.0,1,0.03642384105960265,,
black,7,Function,AvgSbst,0,1,1,0.11876484560570072,-1,29.0,1,0.09666666666666666,,
black,8,Function,AvgSbst,0,1,1,0.7784431137724551,-1,9.0,1,0.03,,
black,10,Function,AvgSbst,0,1,1,1.0344827586206897,-1,1.0,1,0.003389830508474576,,
black,11,Function,AvgSbst,0,1,1,0.12526096033402923,-1,14.0,1,0.047619047619047616,,
black,14,Function,AvgSbst,1,1,1,5.742574257425743,-1,1.0,1,0.0035211267605633804,,
black,15,Function,AvgSbst,0,1,1,5.055368319691863,-1,1.0,1,0.003424657534246575,,
black,18,Function,AvgSbst,0,0,1,0.15467904098994587,-1,1.0,1,0.0035842293906810036,,
black,19,Function,AvgSbst,0,0,1,0.20352781546811397,-1,2.0,1,0.007874015748031496,,
black,23,Function,AvgSbst,0,1,1,0.06711409395973154,-1,9.0,1,0.04245283018867924,,
cookiecutter,1,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.01639344262295082,,
cookiecutter,2,Function,AvgSbst,0,1,1,5.555555555555555,-1,1.0,1,0.01639344262295082,,
cookiecutter,3,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.017543859649122806,,
cookiecutter,4,Function,AvgSbst,0,1,0,0.0,-1,3.75,1,0.10135135135135136,,
fastapi,1,Function,AvgSbst,0,1,1,16.129032258064516,-1,1.0,1,0.006493506493506494,,
fastapi,2,Function,AvgSbst,0,0,0,0.0,-1,100.0,0,0.6493506493506493,,
fastapi,3,Function,AvgSbst,1,1,1,5.172413793103448,-1,1.0,1,0.006535947712418301,,
fastapi,4,Function,AvgSbst,0,0,0,0.0,-1,8.5,1,0.05704697986577181,,
fastapi,5,Function,AvgSbst,0,0,0,0.0,-1,84.5,0,0.5787671232876712,,
fastapi,6,Function,AvgSbst,0,1,1,1.8518518518518516,-1,5.0,1,0.03424657534246575,,
fastapi,7,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.006993006993006993,,
fastapi,9,Function,AvgSbst,0,1,0,0.0,-1,73.5,0,0.5697674418604651,,
fastapi,10,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.007751937984496124,,
fastapi,11,Function,AvgSbst,1,0,0,0.0,-1,77.0,0,0.5968992248062015,,
fastapi,12,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.007936507936507936,,
fastapi,14,Function,AvgSbst,0,0,0,0.0,-1,96,0,1.0,,
fastapi,16,Function,AvgSbst,1,1,1,66.66666666666666,-1,1.0,1,0.010869565217391304,,
httpie,2,Function,AvgSbst,0,1,1,1.6194331983805668,-1,20.5,1,0.11849710982658959,,
httpie,3,Function,AvgSbst,1,0,1,0.47393364928909953,-1,10.0,1,0.057803468208092484,,
httpie,4,Function,AvgSbst,0,1,1,0.2785515320334262,-1,29.0,1,0.17575757575757575,,
httpie,5,Function,AvgSbst,0,1,1,27.173913043478258,-1,2.0,1,0.13333333333333333,,
keras,1,Function,AvgSbst,0,0,1,2.941176470588235,-1,3.0,1,0.001567398119122257,,
keras,3,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0005257623554153522,,
keras,5,Function,AvgSbst,0,0,0,0.0,-1,4.5,1,0.0024271844660194173,,
keras,6,Function,AvgSbst,0,0,0,0.0,-1,20.0,1,0.01092896174863388,,
keras,7,Function,AvgSbst,0,0,0,0.0,-1,7.5,1,0.004132231404958678,,
keras,10,Function,AvgSbst,1,1,1,25.0,-1,1.0,1,0.0005461496450027307,,
keras,14,Function,AvgSbst,1,0,1,45.45454545454545,-1,1.5,1,0.0008746355685131195,,
keras,17,Function,AvgSbst,0,0,1,9.615384615384617,-1,2.5,1,0.001474056603773585,,
keras,18,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0005896226415094339,,
keras,20,Function,AvgSbst,1,1,0,0.0,-1,3.0,1,0.0017678255745433118,,
keras,26,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0005780346820809249,,
keras,31,Function,AvgSbst,1,0,0,0.0,-1,3.0,1,0.0017241379310344827,,
keras,33,Function,AvgSbst,1,1,1,95.45454545454545,-1,1.0,1,0.0005747126436781609,,
keras,35,Function,AvgSbst,1,1,1,0.2145922746781116,-1,1.0,1,0.0005865102639296188,,
keras,38,Function,AvgSbst,1,0,1,0.11771630370806356,-1,2.0,1,0.0011876484560570072,,
keras,40,Function,AvgSbst,0,0,1,1.342281879194631,-1,4.0,1,0.0024242424242424242,,
keras,41,Function,AvgSbst,0,1,1,8.333333333333332,-1,1.0,1,0.0006067961165048543,,
keras,43,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0006082725060827251,,
luigi,3,Function,AvgSbst,1,0,1,2.4390243902439024,-1,1.0,1,0.0005208333333333333,,
luigi,5,Function,AvgSbst,0,0,1,3.6363636363636362,-1,2.333333333333333,1,0.0013510905230650452,,
luigi,6,Function,AvgSbst,1,1,0,0.0,-1,2.0,1,0.0011750881316098707,,
luigi,12,Function,AvgSbst,0,1,1,22.857142857142858,-1,19.5,1,0.012711864406779662,,
luigi,13,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0006557377049180328,,
luigi,22,Function,AvgSbst,1,0,0,0.0,-1,2.0,1,0.0016220600162206002,,
luigi,23,Function,AvgSbst,1,0,0,0.0,-1,80.0,1,0.06482982171799027,,
luigi,26,Function,AvgSbst,1,1,1,16.666666666666664,-1,1.0,1,0.0008703220191470844,,
luigi,28,Function,AvgSbst,0,0,1,33.33333333333333,-1,1.0,1,0.0008841732979664014,,
luigi,29,Function,AvgSbst,1,1,1,19.565217391304348,-1,5.0,1,0.00441306266548985,,
luigi,30,Function,AvgSbst,0,1,1,1.3050570962479608,-1,3.5,1,0.003105590062111801,,
luigi,31,Function,AvgSbst,0,0,1,0.2890173410404624,-1,1.0,1,0.0008896797153024911,,
luigi,32,Function,AvgSbst,1,0,0,0.0,-1,1124,0,1.0,,
pandas,2,Function,AvgSbst,1,1,1,0.6765899864682002,-1,1.0,1,0.0001807337791433219,,
pandas,12,Function,AvgSbst,1,0,1,0.1620745542949757,-1,24.0,1,0.004318877091956092,,
pandas,23,Function,AvgSbst,1,0,0,0.0,-1,1.5,1,0.00027041644131963225,,
pandas,43,Function,AvgSbst,0,1,1,0.23134759976865238,-1,17.666666666666668,1,0.003182609739986789,,
pandas,54,Function,AvgSbst,0,1,0,0.0,-1,1.0,1,0.00018040772145047808,,
pandas,56,Function,AvgSbst,0,0,0,0.0,-1,33.0,1,0.005955603681645912,,
pandas,68,Function,AvgSbst,1,0,0,0.0,-1,5529,0,1.0,,
pandas,72,Function,AvgSbst,1,1,1,1.6006739679865205,-1,1.0,1,0.00018086453246518358,,
