technique,experiment_time_seconds,e_inspect,@1,@1%,@3,@3%,@5,@5%,@10,@10%,exam_score,java_exam_score,cumulative_distance,sv_comp_overall_score
Average,-1.0,66.04664179104478,59,44.02985074626866,86,64.17910447761194,98,73.13432835820896,107,79.8507462686567,0.0672305970420326,0.015268411377061086,,
